,parcel_id,t_a,pick_up,drop_off,h1,h2,shortest_distance,t_dl
648,p649,131,"(1000.0, 0.0)","(1000.0, -3464.1)",H1,H12,3999,321
649,p650,131,"(-500.0, -866.03)","(-2500.0, 866.03)",H1,H16,3000,266
650,p651,132,"(-500.0, -866.03)","(-2000.0, -1732.05)",H1,H13,1999,225
651,p652,132,"(500.0, 866.03)","(0, -3464.1)",H1,H12,5000,315
652,p653,132,"(1000.0, 0.0)","(3500.0, -2598.08)",H1,H10,4000,372
653,p654,132,"(500.0, -866.03)","(-1000.0, -3464.1)",H1,H13,2999,226
654,p655,133,"(1000.0, 0.0)","(-2500.0, 2598.08)",H1,H17,5000,376
655,p656,133,"(500.0, -866.03)","(500.0, 866.03)",H1,H7,2000,230
656,p657,133,"(1000.0, 0.0)","(-1000.0, -0.0)",H1,H6,2000,212
657,p658,133,"(1000.0, 0.0)","(500.0, -2598.08)",H1,H11,3000,271
658,p659,133,"(500.0, -866.03)","(3500.0, 866.03)",H1,H8,4000,325
659,p660,133,"(1000.0, 0.0)","(-1500.0, 2598.08)",H1,H17,4000,301
660,p661,133,"(0, 0)","(-2000.0, -3464.1)",H1,H13,3999,287
661,p662,134,"(0, 0)","(-3000.0, -1732.05)",H1,H14,3999,328
662,p663,134,"(500.0, -866.03)","(3500.0, 866.03)",H1,H9,4000,360
663,p664,134,"(0, 0)","(-500.0, -4330.13)",H1,H12,5000,332
664,p665,134,"(1000.0, 0.0)","(0, -1732.05)",H1,H4,1999,228
665,p666,134,"(1000.0, 0.0)","(2500.0, -2598.08)",H1,H10,3000,259
666,p667,134,"(1000.0, 0.0)","(2500.0, 2598.08)",H1,H8,3000,278
667,p668,135,"(-500.0, -866.03)","(4000.0, 1732.05)",H1,H8,6000,390
668,p669,135,"(-500.0, 866.03)","(1500.0, -866.03)",H1,H3,3000,306
669,p670,135,"(1000.0, 0.0)","(-1000.0, 1732.05)",H1,H17,2999,286
670,p671,135,"(0, 0)","(4000.0, 1732.05)",H1,H8,4999,339
671,p672,135,"(-500.0, -866.03)","(2000.0, 1732.05)",H1,H2,4000,284
672,p673,136,"(-500.0, 866.03)","(-3500.0, 866.03)",H1,H16,3000,305
673,p674,136,"(500.0, -866.03)","(3000.0, 1732.05)",H1,H8,4000,313
674,p675,136,"(1000.0, 0.0)","(-3000.0, 0.0)",H1,H15,4000,268
675,p676,136,"(-1000.0, 0.0)","(3000.0, 0.0)",H1,H9,4000,357
676,p677,136,"(500.0, 866.03)","(500.0, -866.03)",H1,H4,2000,219
677,p678,136,"(1000.0, 0.0)","(-1000.0, 1732.05)",H1,H7,2999,244
678,p679,137,"(500.0, -866.03)","(2000.0, 3464.1)",H1,H19,5000,347
679,p680,137,"(0, 0)","(3500.0, 866.03)",H1,H9,4000,314
680,p681,137,"(1000.0, 0.0)","(3500.0, 2598.08)",H1,H8,4000,319
681,p682,137,"(0, 0)","(2500.0, 866.03)",H1,H2,3000,258
682,p683,137,"(500.0, -866.03)","(-500.0, -2598.08)",H1,H12,1999,242
683,p684,138,"(1000.0, 0.0)","(-2000.0, 3464.1)",H1,H17,4999,396
684,p685,138,"(-500.0, 866.03)","(-2000.0, -1732.05)",H1,H13,3000,264
685,p686,138,"(500.0, 866.03)","(-2500.0, -866.03)",H1,H5,4000,294
686,p687,138,"(500.0, 866.03)","(2500.0, -2598.08)",H1,H10,4000,263
687,p688,138,"(500.0, -866.03)","(-4000.0, -1732.05)",H1,H14,4999,324
688,p689,138,"(500.0, -866.03)","(2000.0, -3464.1)",H1,H11,2999,252
689,p690,139,"(0, 0)","(2500.0, -2598.08)",H1,H10,4000,309
690,p691,139,"(-500.0, 866.03)","(1000.0, 0.0)",H1,H2,2000,234
691,p692,140,"(0, 0)","(3000.0, -1732.05)",H1,H10,3999,305
692,p693,140,"(500.0, 866.03)","(-4000.0, 0.0)",H1,H15,5000,356
693,p694,140,"(1000.0, 0.0)","(2500.0, 866.03)",H1,H8,2000,230
694,p695,140,"(0, 0)","(2000.0, -0.0)",H1,H2,2000,226
695,p696,140,"(500.0, -866.03)","(500.0, -2598.08)",H1,H12,1999,223
696,p697,141,"(500.0, -866.03)","(2000.0, -0.0)",H1,H2,2000,227
697,p698,141,"(1000.0, 0.0)","(2000.0, 3464.1)",H1,H19,3999,333
698,p699,141,"(-1000.0, 0.0)","(1000.0, -1732.05)",H1,H11,2999,270
699,p700,141,"(1000.0, 0.0)","(-2500.0, -2598.08)",H1,H14,5000,399
700,p701,141,"(500.0, 866.03)","(-1000.0, 3464.1)",H1,H18,2999,249
701,p702,141,"(1000.0, 0.0)","(-1000.0, 3464.1)",H1,H18,3999,271
702,p703,142,"(-500.0, -866.03)","(2500.0, -866.03)",H1,H10,3000,284
703,p704,142,"(500.0, -866.03)","(3500.0, 2598.08)",H1,H8,5000,412
704,p705,142,"(-500.0, -866.03)","(-2000.0, 1732.05)",H1,H16,3000,241
705,p706,142,"(-1000.0, 0.0)","(-1000.0, -1732.05)",H1,H13,1999,223
706,p707,142,"(-1000.0, 0.0)","(1000.0, -3464.1)",H1,H12,3999,308
707,p708,142,"(1000.0, 0.0)","(4000.0, -1732.05)",H1,H10,3999,339
708,p709,142,"(1000.0, 0.0)","(-2000.0, -3464.1)",H1,H13,4999,403
709,p710,143,"(1000.0, 0.0)","(1500.0, 2598.08)",H1,H19,3000,242
710,p711,143,"(-500.0, -866.03)","(1000.0, 0.0)",H1,H3,2000,214
711,p712,143,"(-500.0, -866.03)","(2500.0, -866.03)",H1,H10,3000,278
712,p713,143,"(500.0, -866.03)","(-1000.0, -3464.1)",H1,H13,2999,289
713,p714,143,"(500.0, 866.03)","(3500.0, 866.03)",H1,H8,3000,271
714,p715,144,"(0, 0)","(-2000.0, -3464.1)",H1,H13,3999,355
715,p716,144,"(0, 0)","(-500.0, 2598.08)",H1,H7,3000,277
716,p717,144,"(-1000.0, 0.0)","(3500.0, -866.03)",H1,H10,5000,396
717,p718,144,"(500.0, 866.03)","(500.0, -866.03)",H1,H3,2000,219
718,p719,144,"(1000.0, 0.0)","(1000.0, -3464.1)",H1,H11,3999,278
719,p720,144,"(500.0, 866.03)","(-500.0, 2598.08)",H1,H18,1999,245
720,p721,145,"(-500.0, -866.03)","(2000.0, -3464.1)",H1,H11,3999,339
721,p722,145,"(0, 0)","(-2000.0, 0.0)",H1,H5,2000,217
722,p723,145,"(-500.0, 866.03)","(-1000.0, -1732.05)",H1,H5,3000,318
723,p724,145,"(0, 0)","(-2500.0, 2598.08)",H1,H16,4000,306
724,p725,145,"(500.0, 866.03)","(2500.0, 866.03)",H1,H8,2000,229
725,p726,145,"(-500.0, 866.03)","(500.0, 2598.08)",H1,H18,1999,220
726,p727,145,"(500.0, -866.03)","(-1000.0, -0.0)",H1,H6,2000,240
727,p728,145,"(-500.0, 866.03)","(3000.0, -1732.05)",H1,H10,5000,409
728,p729,146,"(-500.0, 866.03)","(2500.0, -866.03)",H1,H9,4000,340
729,p730,146,"(1000.0, 0.0)","(2500.0, 2598.08)",H1,H19,3000,274
730,p731,146,"(-500.0, -866.03)","(3500.0, 2598.08)",H1,H8,6000,496
731,p732,146,"(1000.0, 0.0)","(-3500.0, 2598.08)",H1,H16,6000,416
732,p733,147,"(500.0, 866.03)","(2000.0, 1732.05)",H1,H19,1999,246
733,p734,147,"(0, 0)","(-500.0, 2598.08)",H1,H18,3000,260
734,p735,147,"(0, 0)","(3500.0, -866.03)",H1,H9,4000,329
735,p736,147,"(-500.0, 866.03)","(-500.0, -2598.08)",H1,H4,4000,363
736,p737,148,"(-500.0, 866.03)","(-1000.0, -3464.1)",H1,H12,5000,391
737,p738,149,"(1000.0, 0.0)","(500.0, 4330.13)",H1,H18,5000,407
738,p739,149,"(1000.0, 0.0)","(-500.0, -866.03)",H1,H5,2000,231
739,p740,149,"(0, 0)","(2000.0, 1732.05)",H1,H8,2999,254
740,p741,149,"(-500.0, 866.03)","(2500.0, -2598.08)",H1,H10,5000,305
741,p742,150,"(-500.0, -866.03)","(2000.0, -1732.05)",H1,H11,2999,256
742,p743,150,"(500.0, 866.03)","(3500.0, 866.03)",H1,H8,3000,249
743,p744,150,"(500.0, -866.03)","(2500.0, -866.03)",H1,H10,2000,229
744,p745,150,"(500.0, -866.03)","(2500.0, 2598.08)",H1,H8,4000,313
745,p746,150,"(500.0, 866.03)","(-2000.0, 1732.05)",H1,H17,2999,294
746,p747,151,"(-500.0, 866.03)","(500.0, -2598.08)",H1,H11,4000,278
747,p748,151,"(500.0, 866.03)","(1000.0, -1732.05)",H1,H11,3000,291
748,p749,151,"(-500.0, 866.03)","(500.0, 2598.08)",H1,H7,1999,241
749,p750,151,"(500.0, 866.03)","(-500.0, -2598.08)",H1,H13,4000,374
750,p751,151,"(-500.0, -866.03)","(2000.0, 1732.05)",H1,H19,4000,300
751,p752,151,"(-500.0, -866.03)","(-3000.0, 1732.05)",H1,H16,4000,321
752,p753,151,"(-1000.0, 0.0)","(2500.0, -866.03)",H1,H3,4000,362
753,p754,151,"(-1000.0, 0.0)","(-3000.0, 0.0)",H1,H15,2000,254
754,p755,151,"(-500.0, 866.03)","(2500.0, -2598.08)",H1,H10,5000,412
755,p756,151,"(0, 0)","(-1000.0, 1732.05)",H1,H17,1999,252
756,p757,151,"(1000.0, 0.0)","(-1000.0, 3464.1)",H1,H18,3999,360
757,p758,152,"(-500.0, 866.03)","(-500.0, 2598.08)",H1,H18,1999,237
758,p759,152,"(500.0, -866.03)","(2000.0, 1732.05)",H1,H8,3000,254
759,p760,152,"(1000.0, 0.0)","(2500.0, 2598.08)",H1,H8,3000,280
760,p761,152,"(0, 0)","(2500.0, -2598.08)",H1,H10,4000,327
761,p762,152,"(-1000.0, 0.0)","(-2500.0, 866.03)",H1,H16,2000,224
762,p763,152,"(500.0, -866.03)","(-3500.0, 866.03)",H1,H15,5000,353
763,p764,153,"(500.0, -866.03)","(-2500.0, -2598.08)",H1,H13,3999,333
764,p765,153,"(-1000.0, 0.0)","(1500.0, -866.03)",H1,H3,3000,286
765,p766,153,"(-500.0, -866.03)","(-3500.0, 866.03)",H1,H16,4000,328
766,p767,153,"(0, 0)","(-1500.0, 2598.08)",H1,H17,3000,319
767,p768,153,"(-500.0, 866.03)","(1500.0, 866.03)",H1,H2,2000,247
768,p769,153,"(0, 0)","(2000.0, 0.0)",H1,H3,2000,232
769,p770,153,"(-500.0, 866.03)","(-4000.0, -1732.05)",H1,H14,5000,426
770,p771,153,"(0, 0)","(1000.0, 3464.1)",H1,H19,3999,386
771,p772,154,"(1000.0, 0.0)","(-2000.0, 0.0)",H1,H6,3000,258
772,p773,154,"(500.0, -866.03)","(500.0, 2598.08)",H1,H19,4000,301
773,p774,154,"(1000.0, 0.0)","(-1000.0, 3464.1)",H1,H18,3999,334
774,p775,155,"(500.0, 866.03)","(-2500.0, -2598.08)",H1,H14,5000,356
775,p776,155,"(1000.0, 0.0)","(-1000.0, 3464.1)",H1,H17,3999,314
776,p777,155,"(-500.0, -866.03)","(-2500.0, 2598.08)",H1,H17,4000,297
777,p778,155,"(-500.0, 866.03)","(0, -1732.05)",H1,H4,3000,314
778,p779,155,"(-500.0, -866.03)","(-1000.0, 3464.1)",H1,H18,5000,350
779,p780,156,"(-1000.0, 0.0)","(-2000.0, 1732.05)",H1,H6,1999,256
780,p781,156,"(500.0, -866.03)","(3500.0, -2598.08)",H1,H10,3999,300
781,p782,156,"(500.0, 866.03)","(2500.0, 2598.08)",H1,H19,2999,303
782,p783,156,"(500.0, -866.03)","(-500.0, -4330.13)",H1,H12,3999,346
783,p784,156,"(0, 0)","(-1000.0, 1732.05)",H1,H6,1999,258
784,p785,157,"(1000.0, 0.0)","(4000.0, -1732.05)",H1,H10,3999,327
785,p786,157,"(-500.0, 866.03)","(4000.0, 0.0)",H1,H9,5000,346
786,p787,157,"(500.0, 866.03)","(-4000.0, 1732.05)",H1,H16,4999,367
787,p788,157,"(-1000.0, 0.0)","(500.0, -2598.08)",H1,H4,3000,332
788,p789,157,"(-1000.0, 0.0)","(2000.0, 0.0)",H1,H9,3000,296
789,p790,157,"(-500.0, -866.03)","(-1000.0, 1732.05)",H1,H6,3000,280
790,p791,158,"(-1000.0, 0.0)","(3000.0, 1732.05)",H1,H8,4999,365
791,p792,158,"(1000.0, 0.0)","(-2500.0, 866.03)",H1,H16,4000,331
792,p793,158,"(1000.0, 0.0)","(2000.0, 1732.05)",H1,H8,1999,229
793,p794,158,"(-1000.0, 0.0)","(-2500.0, -2598.08)",H1,H14,3000,302
794,p795,159,"(-1000.0, 0.0)","(2500.0, -2598.08)",H1,H10,5000,351
795,p796,159,"(-500.0, -866.03)","(-2000.0, 0.0)",H1,H15,2000,263
796,p797,159,"(500.0, 866.03)","(-2000.0, 0.0)",H1,H6,3000,315
797,p798,159,"(-1000.0, 0.0)","(1000.0, -1732.05)",H1,H3,2999,289
798,p799,159,"(1000.0, 0.0)","(3500.0, -866.03)",H1,H10,3000,307
799,p800,159,"(-500.0, -866.03)","(3500.0, -2598.08)",H1,H10,4999,372
800,p801,159,"(500.0, 866.03)","(2500.0, -866.03)",H1,H9,3000,327
801,p802,160,"(-500.0, -866.03)","(2000.0, 1732.05)",H1,H19,4000,347
802,p803,160,"(1000.0, 0.0)","(2000.0, 1732.05)",H1,H2,1999,241
803,p804,160,"(-500.0, 866.03)","(0, -3464.1)",H1,H12,5000,445
804,p805,160,"(0, 0)","(-3500.0, 866.03)",H1,H16,4000,359
805,p806,160,"(500.0, -866.03)","(3500.0, 866.03)",H1,H9,4000,376
806,p807,160,"(0, 0)","(-1500.0, -2598.08)",H1,H13,3000,312
807,p808,160,"(-1000.0, 0.0)","(500.0, 4330.13)",H1,H18,5000,370
808,p809,160,"(500.0, 866.03)","(-3500.0, -2598.08)",H1,H14,6000,513
809,p810,161,"(-500.0, 866.03)","(2500.0, -866.03)",H1,H10,4000,384
810,p811,161,"(0, 0)","(2000.0, -1732.05)",H1,H10,2999,298
811,p812,162,"(1000.0, 0.0)","(-500.0, -866.03)",H1,H5,2000,256
812,p813,163,"(500.0, 866.03)","(-1000.0, -1732.05)",H1,H5,3000,303
813,p814,163,"(1000.0, 0.0)","(-1500.0, -2598.08)",H1,H13,4000,364
814,p815,163,"(-500.0, 866.03)","(-2000.0, 0.0)",H1,H15,2000,260
815,p816,163,"(1000.0, 0.0)","(3500.0, 2598.08)",H1,H8,4000,319
816,p817,163,"(500.0, 866.03)","(-1500.0, 866.03)",H1,H6,2000,258
817,p818,163,"(0, 0)","(-3500.0, 2598.08)",H1,H16,5000,433
818,p819,163,"(-1000.0, 0.0)","(2500.0, -2598.08)",H1,H10,5000,367
819,p820,163,"(0, 0)","(4000.0, 1732.05)",H1,H8,4999,388
820,p821,163,"(0, 0)","(-2000.0, -3464.1)",H1,H13,3999,382
821,p822,164,"(500.0, 866.03)","(2000.0, 1732.05)",H1,H8,1999,266
822,p823,164,"(500.0, 866.03)","(2000.0, 0.0)",H1,H9,2000,273
823,p824,164,"(-500.0, -866.03)","(-1000.0, -3464.1)",H1,H12,2999,297
824,p825,164,"(-500.0, -866.03)","(1000.0, -3464.1)",H1,H11,2999,258
825,p826,165,"(1000.0, 0.0)","(-500.0, 2598.08)",H1,H18,3000,294
826,p827,165,"(0, 0)","(4000.0, -1732.05)",H1,H10,4999,450
827,p828,165,"(-500.0, 866.03)","(-2500.0, -866.03)",H1,H14,3000,294
828,p829,165,"(500.0, -866.03)","(-3500.0, 2598.08)",H1,H16,6000,475
829,p830,165,"(500.0, -866.03)","(-2500.0, 2598.08)",H1,H16,5000,441
830,p831,165,"(0, 0)","(1000.0, 1732.05)",H1,H7,1999,241
831,p832,166,"(0, 0)","(-3500.0, 866.03)",H1,H16,4000,391
832,p833,166,"(-1000.0, 0.0)","(-3500.0, -2598.08)",H1,H14,4000,320
833,p834,167,"(-1000.0, 0.0)","(1000.0, 0.0)",H1,H2,2000,284
834,p835,168,"(1000.0, 0.0)","(-2500.0, 866.03)",H1,H16,4000,355
835,p836,168,"(1000.0, 0.0)","(-2500.0, -2598.08)",H1,H13,5000,363
836,p837,168,"(1000.0, 0.0)","(3500.0, 2598.08)",H1,H8,4000,309
837,p838,168,"(-500.0, -866.03)","(-500.0, 2598.08)",H1,H18,4000,377
838,p839,168,"(500.0, 866.03)","(3500.0, -866.03)",H1,H10,4000,343
839,p840,168,"(-1000.0, 0.0)","(2500.0, 866.03)",H1,H2,4000,332
840,p841,168,"(-500.0, -866.03)","(2500.0, 866.03)",H1,H8,4000,380
841,p842,169,"(-1000.0, 0.0)","(2000.0, -0.0)",H1,H2,3000,338
842,p843,169,"(500.0, 866.03)","(-2500.0, -866.03)",H1,H5,4000,397
843,p844,169,"(0, 0)","(-2000.0, 1732.05)",H1,H6,2999,311
844,p845,169,"(500.0, 866.03)","(3000.0, 1732.05)",H1,H8,2999,322
845,p846,170,"(0, 0)","(-4000.0, 0.0)",H1,H15,4000,335
846,p847,170,"(500.0, -866.03)","(2000.0, 1732.05)",H1,H8,3000,325
847,p848,171,"(-500.0, 866.03)","(-2000.0, 1732.05)",H1,H16,1999,240
848,p849,171,"(-500.0, 866.03)","(3500.0, -2598.08)",H1,H10,6000,452
849,p850,171,"(0, 0)","(-1500.0, -866.03)",H1,H5,2000,263
850,p851,171,"(-500.0, -866.03)","(1000.0, 1732.05)",H1,H19,3000,278
851,p852,172,"(-500.0, 866.03)","(-2500.0, -2598.08)",H1,H13,4000,330
852,p853,172,"(0, 0)","(-500.0, -4330.13)",H1,H12,5000,394
853,p854,172,"(500.0, 866.03)","(-2500.0, 866.03)",H1,H6,3000,289
854,p855,173,"(500.0, -866.03)","(-500.0, 866.03)",H1,H6,2000,254
855,p856,173,"(500.0, 866.03)","(-1000.0, -3464.1)",H1,H12,5000,368
856,p857,173,"(-500.0, -866.03)","(-500.0, 2598.08)",H1,H18,4000,298
857,p858,173,"(-500.0, 866.03)","(2000.0, 1732.05)",H1,H8,2999,323
858,p859,173,"(1000.0, 0.0)","(-500.0, -2598.08)",H1,H12,3000,323
859,p860,174,"(0, 0)","(500.0, 2598.08)",H1,H18,3000,292
860,p861,174,"(500.0, 866.03)","(-2500.0, -2598.08)",H1,H14,5000,342
861,p862,174,"(-1000.0, 0.0)","(2000.0, 1732.05)",H1,H19,3999,356
862,p863,174,"(500.0, 866.03)","(2000.0, 1732.05)",H1,H19,1999,258
863,p864,174,"(500.0, -866.03)","(-1000.0, -3464.1)",H1,H12,2999,314
864,p865,174,"(500.0, 866.03)","(1000.0, -3464.1)",H1,H12,5000,414
865,p866,174,"(-500.0, -866.03)","(-2000.0, -1732.05)",H1,H14,1999,262
866,p867,175,"(0, 0)","(2000.0, -3464.1)",H1,H11,3999,333
867,p868,175,"(500.0, 866.03)","(1500.0, -866.03)",H1,H3,2000,261
868,p869,175,"(-500.0, 866.03)","(-500.0, -866.03)",H1,H4,2000,280
869,p870,175,"(-1000.0, 0.0)","(2000.0, 1732.05)",H1,H19,3999,324
870,p871,175,"(1000.0, 0.0)","(500.0, -2598.08)",H1,H11,3000,299
871,p872,175,"(0, 0)","(0, -3464.1)",H1,H12,3999,326
872,p873,176,"(-500.0, 866.03)","(-3500.0, -866.03)",H1,H14,4000,360
873,p874,176,"(500.0, 866.03)","(-1000.0, -1732.05)",H1,H13,3000,311
874,p875,176,"(-500.0, -866.03)","(-1500.0, 2598.08)",H1,H17,4000,310
875,p876,176,"(500.0, -866.03)","(3000.0, 1732.05)",H1,H8,4000,368
876,p877,177,"(-500.0, 866.03)","(3000.0, 0.0)",H1,H9,4000,323
877,p878,177,"(0, 0)","(-3000.0, -1732.05)",H1,H14,3999,369
878,p879,177,"(500.0, -866.03)","(-2000.0, 1732.05)",H1,H6,4000,405
879,p880,177,"(500.0, -866.03)","(1000.0, -3464.1)",H1,H11,2999,352
880,p881,180,"(1000.0, 0.0)","(-4000.0, 1732.05)",H1,H16,5999,424
881,p882,180,"(-1000.0, 0.0)","(4000.0, -1732.05)",H1,H10,5999,479
882,p883,180,"(-500.0, -866.03)","(3500.0, 866.03)",H1,H9,5000,390
883,p884,180,"(-500.0, 866.03)","(500.0, -2598.08)",H1,H11,4000,372
884,p885,180,"(500.0, 866.03)","(4000.0, 0.0)",H1,H9,4000,382
885,p886,180,"(-500.0, -866.03)","(-1000.0, 1732.05)",H1,H17,3000,310
886,p887,180,"(500.0, -866.03)","(500.0, -2598.08)",H1,H4,1999,273
887,p888,180,"(1000.0, 0.0)","(2500.0, -866.03)",H1,H3,2000,266
888,p889,180,"(-500.0, -866.03)","(1000.0, 0.0)",H1,H1,2000,267
889,p890,181,"(-500.0, 866.03)","(3500.0, 2598.08)",H1,H8,4999,417
890,p891,181,"(-1000.0, 0.0)","(0, -1732.05)",H1,H4,1999,298
891,p892,181,"(-1000.0, 0.0)","(-1000.0, 3464.1)",H1,H17,3999,353
892,p893,181,"(500.0, -866.03)","(-3500.0, -866.03)",H1,H15,4000,361
893,p894,181,"(500.0, 866.03)","(-3500.0, 866.03)",H1,H16,4000,387
894,p895,181,"(-500.0, -866.03)","(-4000.0, 0.0)",H1,H15,4000,342
895,p896,181,"(1000.0, 0.0)","(-3000.0, 0.0)",H1,H15,4000,359
896,p897,182,"(500.0, -866.03)","(-2500.0, 2598.08)",H1,H16,5000,419
897,p898,182,"(-500.0, -866.03)","(3500.0, -2598.08)",H1,H10,4999,404
898,p899,182,"(-500.0, 866.03)","(500.0, 2598.08)",H1,H7,1999,256
899,p900,182,"(1000.0, 0.0)","(3500.0, -866.03)",H1,H9,3000,294
900,p901,183,"(-500.0, 866.03)","(2500.0, 866.03)",H1,H2,3000,330
901,p902,183,"(500.0, -866.03)","(1000.0, -3464.1)",H1,H12,2999,318
902,p903,183,"(0, 0)","(500.0, -2598.08)",H1,H11,3000,305
903,p904,183,"(1000.0, 0.0)","(4000.0, 1732.05)",H1,H8,3999,377
904,p905,183,"(500.0, -866.03)","(2000.0, -1732.05)",H1,H11,1999,275
905,p906,183,"(500.0, 866.03)","(1500.0, -2598.08)",H1,H11,4000,322
906,p907,183,"(1000.0, 0.0)","(2000.0, -1732.05)",H1,H10,1999,267
907,p908,184,"(-500.0, -866.03)","(2500.0, 866.03)",H1,H2,4000,352
908,p909,184,"(0, 0)","(1000.0, -1732.05)",H1,H11,1999,274
909,p910,184,"(-500.0, -866.03)","(500.0, 866.03)",H1,H7,2000,294
910,p911,184,"(500.0, -866.03)","(500.0, -2598.08)",H1,H12,1999,263
911,p912,185,"(1000.0, 0.0)","(-1000.0, 1732.05)",H1,H6,2999,280
912,p913,185,"(500.0, 866.03)","(-500.0, 2598.08)",H1,H17,1999,263
913,p914,185,"(500.0, 866.03)","(2500.0, -2598.08)",H1,H10,4000,381
914,p915,185,"(-500.0, 866.03)","(-2000.0, -1732.05)",H1,H14,3000,331
915,p916,186,"(-500.0, -866.03)","(-2000.0, -1732.05)",H1,H14,1999,287
916,p917,186,"(-1000.0, 0.0)","(1000.0, 1732.05)",H1,H7,2999,344
917,p918,186,"(-1000.0, 0.0)","(-2500.0, -2598.08)",H1,H14,3000,345
918,p919,186,"(500.0, -866.03)","(3500.0, 2598.08)",H1,H8,5000,411
919,p920,186,"(1000.0, 0.0)","(4000.0, -1732.05)",H1,H10,3999,392
920,p921,186,"(-500.0, -866.03)","(3500.0, 2598.08)",H1,H8,6000,446
921,p922,187,"(-1000.0, 0.0)","(-1000.0, 3464.1)",H1,H17,3999,374
922,p923,187,"(-500.0, -866.03)","(500.0, 2598.08)",H1,H18,4000,347
923,p924,187,"(500.0, -866.03)","(1500.0, 2598.08)",H1,H19,4000,410
924,p925,187,"(500.0, 866.03)","(-3000.0, 0.0)",H1,H15,4000,333
925,p926,187,"(1000.0, 0.0)","(-2000.0, 0.0)",H1,H15,3000,283
926,p927,188,"(-1000.0, 0.0)","(-1000.0, 1732.05)",H1,H7,1999,294
927,p928,188,"(0, 0)","(-500.0, -2598.08)",H1,H4,3000,323
928,p929,188,"(500.0, 866.03)","(-1000.0, -0.0)",H1,H6,2000,261
929,p930,188,"(-1000.0, 0.0)","(2500.0, 2598.08)",H1,H8,5000,458
930,p931,188,"(500.0, -866.03)","(-3000.0, 0.0)",H1,H15,4000,366
931,p932,188,"(500.0, 866.03)","(2000.0, -3464.1)",H1,H11,5000,374
932,p933,189,"(500.0, 866.03)","(0, 3464.1)",H1,H18,2999,311
933,p934,189,"(-1000.0, 0.0)","(2500.0, 866.03)",H1,H8,4000,359
934,p935,189,"(0, 0)","(2000.0, -0.0)",H1,H2,2000,269
935,p936,189,"(-500.0, 866.03)","(-2000.0, -1732.05)",H1,H14,3000,346
936,p937,189,"(-500.0, 866.03)","(-2000.0, 1732.05)",H1,H6,1999,271
937,p938,189,"(-500.0, -866.03)","(-2000.0, 1732.05)",H1,H16,3000,295
938,p939,189,"(-500.0, 866.03)","(2000.0, 3464.1)",H1,H19,3999,355
939,p940,189,"(1000.0, 0.0)","(500.0, -2598.08)",H1,H11,3000,357
940,p941,190,"(-500.0, 866.03)","(-500.0, 2598.08)",H1,H17,1999,272
941,p942,190,"(1000.0, 0.0)","(3500.0, -866.03)",H1,H9,3000,328
942,p943,190,"(0, 0)","(-2000.0, -1732.05)",H1,H13,2999,341
943,p944,190,"(500.0, 866.03)","(2000.0, -3464.1)",H1,H11,5000,406
944,p945,191,"(-500.0, -866.03)","(2500.0, -866.03)",H1,H9,3000,333
945,p946,191,"(-500.0, -866.03)","(-2000.0, 1732.05)",H1,H6,3000,326
946,p947,191,"(-1000.0, 0.0)","(1000.0, 0.0)",H1,H2,2000,258
947,p948,191,"(500.0, -866.03)","(-2000.0, 0.0)",H1,H5,3000,305
948,p949,191,"(500.0, -866.03)","(500.0, -2598.08)",H1,H11,1999,259
949,p950,191,"(500.0, -866.03)","(2500.0, -866.03)",H1,H9,2000,281
950,p951,191,"(-500.0, -866.03)","(-1500.0, -2598.08)",H1,H13,1999,266
951,p952,191,"(500.0, 866.03)","(-500.0, 4330.13)",H1,H18,3999,381
952,p953,192,"(-500.0, -866.03)","(4000.0, 0.0)",H1,H9,5000,363
953,p954,192,"(0, 0)","(1000.0, 1732.05)",H1,H2,1999,285
954,p955,193,"(1000.0, 0.0)","(-4000.0, 1732.05)",H1,H16,5999,516
955,p956,193,"(1000.0, 0.0)","(2500.0, 2598.08)",H1,H19,3000,310
956,p957,193,"(500.0, -866.03)","(2000.0, -1732.05)",H1,H10,1999,293
957,p958,193,"(1000.0, 0.0)","(-500.0, 2598.08)",H1,H7,3000,322
958,p959,193,"(0, 0)","(-1000.0, 3464.1)",H1,H17,3999,387
959,p960,193,"(-500.0, 866.03)","(1000.0, 3464.1)",H1,H19,2999,360
960,p961,193,"(500.0, -866.03)","(2500.0, -2598.08)",H1,H10,2999,319
961,p962,193,"(-500.0, 866.03)","(2000.0, -1732.05)",H1,H11,4000,419
962,p963,194,"(-1000.0, 0.0)","(-4000.0, -1732.05)",H1,H14,3999,403
963,p964,194,"(1000.0, 0.0)","(-1000.0, 0.0)",H1,H5,2000,300
964,p965,195,"(0, 0)","(-2500.0, -866.03)",H1,H14,3000,317
965,p966,195,"(0, 0)","(0, 3464.1)",H1,H18,3999,432
966,p967,195,"(500.0, -866.03)","(-2000.0, 0.0)",H1,H6,3000,302
967,p968,196,"(-1000.0, 0.0)","(-4000.0, -1732.05)",H1,H14,3999,385
968,p969,196,"(500.0, -866.03)","(-3000.0, -1732.05)",H1,H14,3999,392
969,p970,196,"(1000.0, 0.0)","(2500.0, -866.03)",H1,H9,2000,286
970,p971,196,"(0, 0)","(3500.0, 866.03)",H1,H9,4000,405
971,p972,196,"(1000.0, 0.0)","(500.0, 2598.08)",H1,H7,3000,356
