,parcel_id,t_a,pick_up,drop_off,h1,h2,shortest_distance,t_dl
647,p648,67,"(500.0, -866.03)","(-1000.0, 0.0)",H1,H1,2000,169
648,p649,67,"(0, 0)","(-2500.0, -2598.08)",H1,H14,4000,223
649,p650,67,"(0, 0)","(500.0, -4330.13)",H1,H12,5000,259
650,p651,67,"(-500.0, 866.03)","(-500.0, 2598.08)",H1,H18,1999,161
651,p652,68,"(-500.0, -866.03)","(-2500.0, -2598.08)",H1,H13,2999,211
652,p653,68,"(500.0, -866.03)","(500.0, -2598.08)",H1,H11,1999,134
653,p654,68,"(500.0, 866.03)","(500.0, 2598.08)",H1,H7,1999,143
654,p655,68,"(-500.0, -866.03)","(-1000.0, 3464.1)",H1,H17,5000,299
655,p656,68,"(-1000.0, 0.0)","(2500.0, 866.03)",H1,H2,4000,255
656,p657,68,"(0, 0)","(3500.0, -866.03)",H1,H10,4000,229
657,p658,68,"(500.0, 866.03)","(4000.0, 1732.05)",H1,H8,3999,209
658,p659,69,"(-500.0, -866.03)","(1000.0, 0.0)",H1,H3,2000,172
659,p660,69,"(1000.0, 0.0)","(-3500.0, -866.03)",H1,H15,5000,261
660,p661,69,"(-1000.0, 0.0)","(-500.0, -2598.08)",H1,H4,3000,197
661,p662,69,"(-500.0, 866.03)","(1000.0, -3464.1)",H1,H11,5000,261
662,p663,69,"(1000.0, 0.0)","(-4000.0, -1732.05)",H1,H14,5999,393
663,p664,69,"(500.0, 866.03)","(-500.0, -2598.08)",H1,H12,4000,254
664,p665,69,"(0, 0)","(-1000.0, -3464.1)",H1,H13,3999,208
665,p666,69,"(500.0, 866.03)","(500.0, -866.03)",H1,H1,2000,138
666,p667,70,"(-500.0, -866.03)","(500.0, 866.03)",H1,H1,2000,143
667,p668,70,"(0, 0)","(2000.0, -1732.05)",H1,H3,2999,165
668,p669,70,"(500.0, 866.03)","(3000.0, -1732.05)",H1,H10,4000,286
669,p670,70,"(500.0, -866.03)","(2500.0, -866.03)",H1,H3,2000,142
670,p671,70,"(0, 0)","(-2500.0, -866.03)",H1,H14,3000,176
671,p672,70,"(-1000.0, 0.0)","(1000.0, 1732.05)",H1,H19,2999,239
672,p673,70,"(-1000.0, 0.0)","(500.0, -4330.13)",H1,H12,5000,283
673,p674,70,"(-500.0, 866.03)","(1500.0, 2598.08)",H1,H19,2999,218
674,p675,70,"(-1000.0, 0.0)","(2000.0, 0.0)",H1,H9,3000,198
675,p676,70,"(-1000.0, 0.0)","(-2000.0, 1732.05)",H1,H6,1999,130
676,p677,70,"(500.0, 866.03)","(-1000.0, 1732.05)",H1,H7,1999,169
677,p678,70,"(500.0, 866.03)","(2500.0, -866.03)",H1,H9,3000,200
678,p679,71,"(-500.0, 866.03)","(-500.0, 2598.08)",H1,H18,1999,171
679,p680,71,"(-500.0, -866.03)","(2500.0, -866.03)",H1,H3,3000,225
680,p681,71,"(500.0, 866.03)","(0, -1732.05)",H1,H4,3000,198
681,p682,71,"(-500.0, -866.03)","(-1000.0, 3464.1)",H1,H18,5000,320
682,p683,71,"(1000.0, 0.0)","(2000.0, 1732.05)",H1,H19,1999,132
683,p684,71,"(-500.0, -866.03)","(-3500.0, -866.03)",H1,H14,3000,206
684,p685,71,"(500.0, -866.03)","(2000.0, 1732.05)",H1,H8,3000,197
685,p686,71,"(1000.0, 0.0)","(-2000.0, 0.0)",H1,H5,3000,177
686,p687,71,"(-500.0, 866.03)","(3500.0, -2598.08)",H1,H10,6000,374
687,p688,71,"(-1000.0, 0.0)","(-1000.0, 3464.1)",H1,H17,3999,242
688,p689,71,"(500.0, -866.03)","(500.0, 866.03)",H1,H1,2000,167
689,p690,72,"(-1000.0, 0.0)","(-500.0, 2598.08)",H1,H17,3000,248
690,p691,72,"(-500.0, -866.03)","(3500.0, -866.03)",H1,H9,4000,230
691,p692,72,"(500.0, 866.03)","(2000.0, 0.0)",H1,H3,2000,180
692,p693,72,"(500.0, -866.03)","(500.0, 2598.08)",H1,H18,4000,201
693,p694,72,"(500.0, 866.03)","(1500.0, -2598.08)",H1,H11,4000,247
694,p695,72,"(0, 0)","(-2000.0, 0.0)",H1,H6,2000,156
695,p696,72,"(500.0, -866.03)","(500.0, 866.03)",H1,H2,2000,162
696,p697,72,"(500.0, -866.03)","(1000.0, 1732.05)",H1,H7,3000,245
697,p698,72,"(-1000.0, 0.0)","(-2500.0, 866.03)",H1,H15,2000,166
698,p699,73,"(0, 0)","(-2000.0, 0.0)",H1,H5,2000,172
699,p700,73,"(500.0, -866.03)","(3500.0, 866.03)",H1,H9,4000,238
700,p701,73,"(500.0, 866.03)","(-2000.0, 0.0)",H1,H15,3000,217
701,p702,73,"(0, 0)","(-2500.0, 2598.08)",H1,H17,4000,219
702,p703,74,"(-1000.0, 0.0)","(-1000.0, -3464.1)",H1,H13,3999,227
703,p704,74,"(1000.0, 0.0)","(-2500.0, 866.03)",H1,H16,4000,275
704,p705,74,"(500.0, -866.03)","(-500.0, 2598.08)",H1,H7,4000,268
705,p706,74,"(500.0, -866.03)","(-2000.0, -1732.05)",H1,H13,2999,225
706,p707,74,"(-500.0, 866.03)","(-2000.0, 0.0)",H1,H6,2000,154
707,p708,74,"(500.0, 866.03)","(500.0, 2598.08)",H1,H18,1999,153
708,p709,74,"(-1000.0, 0.0)","(3500.0, 866.03)",H1,H9,5000,263
709,p710,74,"(500.0, -866.03)","(-1000.0, -1732.05)",H1,H4,1999,154
710,p711,75,"(-500.0, 866.03)","(-3500.0, 866.03)",H1,H15,3000,233
711,p712,75,"(1000.0, 0.0)","(2000.0, 1732.05)",H1,H2,1999,157
712,p713,75,"(500.0, 866.03)","(-2000.0, -1732.05)",H1,H14,4000,257
713,p714,75,"(-500.0, -866.03)","(-4000.0, 0.0)",H1,H15,4000,243
714,p715,75,"(500.0, -866.03)","(2000.0, 1732.05)",H1,H8,3000,215
715,p716,75,"(-500.0, 866.03)","(-500.0, -2598.08)",H1,H4,4000,277
716,p717,75,"(-500.0, -866.03)","(1000.0, 0.0)",H1,H1,2000,175
717,p718,76,"(500.0, -866.03)","(3500.0, -2598.08)",H1,H10,3999,241
718,p719,76,"(500.0, 866.03)","(500.0, 4330.13)",H1,H18,3999,225
719,p720,76,"(500.0, 866.03)","(-1500.0, -2598.08)",H1,H13,4000,253
720,p721,76,"(-500.0, -866.03)","(1000.0, -3464.1)",H1,H12,2999,168
721,p722,76,"(-1000.0, 0.0)","(2000.0, 0.0)",H1,H3,3000,186
722,p723,76,"(1000.0, 0.0)","(2500.0, 2598.08)",H1,H8,3000,220
723,p724,76,"(1000.0, 0.0)","(-2000.0, 3464.1)",H1,H17,4999,316
724,p725,77,"(-1000.0, 0.0)","(-2500.0, -866.03)",H1,H14,2000,168
725,p726,77,"(1000.0, 0.0)","(-2000.0, -1732.05)",H1,H14,3999,257
726,p727,77,"(500.0, -866.03)","(2000.0, 1732.05)",H1,H19,3000,203
727,p728,77,"(-500.0, -866.03)","(-2000.0, 0.0)",H1,H6,2000,163
728,p729,77,"(500.0, 866.03)","(-4000.0, 1732.05)",H1,H16,4999,299
729,p730,77,"(-500.0, 866.03)","(2500.0, -2598.08)",H1,H11,5000,308
730,p731,77,"(-1000.0, 0.0)","(-500.0, 4330.13)",H1,H18,5000,284
731,p732,77,"(-500.0, 866.03)","(500.0, 2598.08)",H1,H18,1999,165
732,p733,77,"(500.0, 866.03)","(1000.0, 3464.1)",H1,H19,2999,252
733,p734,77,"(-500.0, -866.03)","(1000.0, 0.0)",H1,H3,2000,159
734,p735,77,"(1000.0, 0.0)","(2500.0, -2598.08)",H1,H10,3000,184
735,p736,78,"(-1000.0, 0.0)","(500.0, 866.03)",H1,H2,2000,186
736,p737,78,"(500.0, -866.03)","(500.0, 866.03)",H1,H2,2000,164
737,p738,78,"(0, 0)","(-1000.0, 3464.1)",H1,H17,3999,233
738,p739,78,"(500.0, -866.03)","(1500.0, 866.03)",H1,H2,2000,139
739,p740,78,"(-500.0, 866.03)","(-500.0, -866.03)",H1,H1,2000,152
740,p741,78,"(-1000.0, 0.0)","(1000.0, -3464.1)",H1,H11,3999,298
741,p742,78,"(-1000.0, 0.0)","(500.0, 2598.08)",H1,H19,3000,231
742,p743,78,"(-500.0, -866.03)","(-1000.0, -3464.1)",H1,H13,2999,200
743,p744,78,"(1000.0, 0.0)","(-3500.0, 866.03)",H1,H15,5000,333
744,p745,78,"(1000.0, 0.0)","(1000.0, -1732.05)",H1,H3,1999,161
745,p746,78,"(1000.0, 0.0)","(0, -3464.1)",H1,H12,3999,234
746,p747,78,"(-500.0, 866.03)","(-2000.0, 1732.05)",H1,H17,1999,171
747,p748,78,"(1000.0, 0.0)","(500.0, -4330.13)",H1,H12,5000,285
748,p749,78,"(-1000.0, 0.0)","(2000.0, 0.0)",H1,H9,3000,203
749,p750,79,"(-500.0, 866.03)","(2000.0, -1732.05)",H1,H3,4000,259
750,p751,79,"(-500.0, 866.03)","(-3000.0, -1732.05)",H1,H14,4000,275
751,p752,79,"(-1000.0, 0.0)","(4000.0, -1732.05)",H1,H10,5999,320
752,p753,79,"(0, 0)","(500.0, 2598.08)",H1,H19,3000,221
753,p754,79,"(0, 0)","(-3500.0, -866.03)",H1,H14,4000,228
754,p755,79,"(500.0, 866.03)","(1000.0, -1732.05)",H1,H3,3000,199
755,p756,79,"(-500.0, -866.03)","(2000.0, 1732.05)",H1,H2,4000,273
756,p757,79,"(-500.0, -866.03)","(-2000.0, 0.0)",H1,H5,2000,153
757,p758,79,"(-500.0, 866.03)","(-2500.0, -2598.08)",H1,H13,4000,228
758,p759,79,"(500.0, -866.03)","(1500.0, -2598.08)",H1,H11,1999,187
759,p760,80,"(-500.0, 866.03)","(1000.0, 1732.05)",H1,H19,1999,186
760,p761,80,"(500.0, -866.03)","(500.0, -2598.08)",H1,H4,1999,169
761,p762,80,"(-1000.0, 0.0)","(2000.0, 1732.05)",H1,H19,3999,231
762,p763,80,"(500.0, 866.03)","(-1000.0, -3464.1)",H1,H13,5000,311
763,p764,80,"(-1000.0, 0.0)","(2000.0, -1732.05)",H1,H10,3999,248
764,p765,80,"(0, 0)","(-1000.0, -1732.05)",H1,H4,1999,154
765,p766,81,"(1000.0, 0.0)","(-1000.0, -1732.05)",H1,H13,2999,174
766,p767,81,"(1000.0, 0.0)","(-1000.0, 1732.05)",H1,H7,2999,189
767,p768,81,"(0, 0)","(-2000.0, 3464.1)",H1,H17,3999,254
768,p769,81,"(1000.0, 0.0)","(3500.0, -866.03)",H1,H9,3000,234
769,p770,81,"(0, 0)","(-3500.0, -866.03)",H1,H14,4000,266
770,p771,82,"(500.0, 866.03)","(-1000.0, -1732.05)",H1,H4,3000,195
771,p772,82,"(-500.0, -866.03)","(-2500.0, 866.03)",H1,H15,3000,213
772,p773,82,"(0, 0)","(-1000.0, 3464.1)",H1,H17,3999,252
773,p774,82,"(500.0, 866.03)","(-1000.0, -1732.05)",H1,H4,3000,242
774,p775,82,"(500.0, -866.03)","(2000.0, 1732.05)",H1,H2,3000,195
775,p776,82,"(-500.0, -866.03)","(3000.0, 0.0)",H1,H9,4000,288
776,p777,82,"(-500.0, 866.03)","(-500.0, 4330.13)",H1,H18,3999,300
777,p778,82,"(500.0, 866.03)","(3500.0, -866.03)",H1,H9,4000,281
778,p779,82,"(0, 0)","(2000.0, 1732.05)",H1,H2,2999,194
779,p780,82,"(-500.0, -866.03)","(3500.0, -866.03)",H1,H9,4000,234
780,p781,82,"(500.0, 866.03)","(1000.0, 3464.1)",H1,H18,2999,215
781,p782,82,"(500.0, -866.03)","(-1000.0, -3464.1)",H1,H13,2999,232
782,p783,82,"(500.0, 866.03)","(2000.0, 1732.05)",H1,H8,1999,182
783,p784,82,"(-1000.0, 0.0)","(-2500.0, 2598.08)",H1,H17,3000,237
784,p785,83,"(0, 0)","(-1000.0, 3464.1)",H1,H17,3999,234
785,p786,83,"(500.0, -866.03)","(-500.0, 2598.08)",H1,H7,4000,270
786,p787,83,"(1000.0, 0.0)","(-3000.0, -1732.05)",H1,H14,4999,317
787,p788,83,"(-500.0, -866.03)","(2000.0, -1732.05)",H1,H11,2999,223
788,p789,83,"(500.0, -866.03)","(-2500.0, -866.03)",H1,H5,3000,186
789,p790,83,"(500.0, 866.03)","(2000.0, 1732.05)",H1,H8,1999,179
790,p791,83,"(1000.0, 0.0)","(1000.0, -1732.05)",H1,H3,1999,160
791,p792,83,"(-1000.0, 0.0)","(-2500.0, 866.03)",H1,H6,2000,181
792,p793,84,"(0, 0)","(2500.0, 866.03)",H1,H9,3000,211
793,p794,84,"(0, 0)","(0, 3464.1)",H1,H18,3999,302
794,p795,84,"(500.0, -866.03)","(2500.0, -2598.08)",H1,H10,2999,238
795,p796,84,"(1000.0, 0.0)","(2500.0, -866.03)",H1,H10,2000,197
796,p797,84,"(500.0, -866.03)","(-2000.0, 0.0)",H1,H5,3000,244
797,p798,84,"(-500.0, -866.03)","(0, 1732.05)",H1,H7,3000,201
798,p799,84,"(-500.0, -866.03)","(-500.0, -2598.08)",H1,H12,1999,157
799,p800,84,"(1000.0, 0.0)","(2500.0, 866.03)",H1,H9,2000,156
800,p801,84,"(-500.0, -866.03)","(-1000.0, 1732.05)",H1,H7,3000,228
801,p802,85,"(-500.0, 866.03)","(-1000.0, -1732.05)",H1,H13,3000,220
802,p803,85,"(500.0, -866.03)","(-2000.0, 1732.05)",H1,H16,4000,272
803,p804,85,"(500.0, -866.03)","(3500.0, 866.03)",H1,H8,4000,277
804,p805,85,"(-500.0, -866.03)","(2500.0, -2598.08)",H1,H11,3999,260
805,p806,85,"(500.0, 866.03)","(-3500.0, -866.03)",H1,H15,5000,322
806,p807,85,"(-1000.0, 0.0)","(2000.0, -1732.05)",H1,H10,3999,280
807,p808,86,"(-500.0, 866.03)","(-3500.0, -866.03)",H1,H14,4000,249
808,p809,86,"(-1000.0, 0.0)","(2000.0, 1732.05)",H1,H2,3999,273
809,p810,86,"(-1000.0, 0.0)","(-2000.0, -1732.05)",H1,H14,1999,166
810,p811,86,"(0, 0)","(-1000.0, -3464.1)",H1,H12,3999,283
811,p812,86,"(-500.0, 866.03)","(-4000.0, -1732.05)",H1,H14,5000,311
812,p813,86,"(-1000.0, 0.0)","(-1500.0, 2598.08)",H1,H17,3000,237
813,p814,86,"(-1000.0, 0.0)","(2000.0, -0.0)",H1,H2,3000,212
814,p815,86,"(0, 0)","(-2000.0, 1732.05)",H1,H16,2999,228
815,p816,86,"(1000.0, 0.0)","(-2000.0, 0.0)",H1,H5,3000,218
816,p817,87,"(0, 0)","(-3500.0, 2598.08)",H1,H16,5000,324
817,p818,87,"(1000.0, 0.0)","(-3000.0, -1732.05)",H1,H14,4999,351
818,p819,87,"(500.0, -866.03)","(0, -3464.1)",H1,H12,2999,244
819,p820,87,"(500.0, -866.03)","(3500.0, 2598.08)",H1,H8,5000,285
820,p821,87,"(-1000.0, 0.0)","(1000.0, 1732.05)",H1,H2,2999,233
821,p822,87,"(500.0, -866.03)","(1000.0, 1732.05)",H1,H19,3000,215
822,p823,87,"(-500.0, -866.03)","(3000.0, 0.0)",H1,H9,4000,241
823,p824,87,"(0, 0)","(2500.0, 866.03)",H1,H8,3000,228
824,p825,87,"(-500.0, 866.03)","(-500.0, -4330.13)",H1,H12,6000,397
825,p826,88,"(-500.0, 866.03)","(500.0, -866.03)",H1,H3,2000,176
826,p827,88,"(-500.0, 866.03)","(-1000.0, -1732.05)",H1,H4,3000,233
827,p828,88,"(0, 0)","(1000.0, -3464.1)",H1,H11,3999,246
828,p829,88,"(-500.0, -866.03)","(-4000.0, -1732.05)",H1,H14,3999,296
829,p830,88,"(500.0, -866.03)","(-1000.0, -1732.05)",H1,H5,1999,175
830,p831,88,"(1000.0, 0.0)","(-4000.0, 1732.05)",H1,H16,5999,405
831,p832,88,"(500.0, 866.03)","(-1000.0, -3464.1)",H1,H12,5000,349
832,p833,88,"(0, 0)","(-500.0, 2598.08)",H1,H17,3000,229
833,p834,88,"(500.0, -866.03)","(-1500.0, -866.03)",H1,H5,2000,193
834,p835,89,"(1000.0, 0.0)","(-500.0, -2598.08)",H1,H4,3000,195
835,p836,89,"(500.0, 866.03)","(-2500.0, 866.03)",H1,H16,3000,235
836,p837,89,"(-500.0, -866.03)","(2500.0, -866.03)",H1,H9,3000,197
837,p838,89,"(-500.0, -866.03)","(3500.0, -866.03)",H1,H10,4000,286
838,p839,89,"(-500.0, 866.03)","(-1500.0, -866.03)",H1,H5,2000,191
839,p840,89,"(-500.0, 866.03)","(-500.0, -866.03)",H1,H4,2000,188
840,p841,90,"(-1000.0, 0.0)","(0, 1732.05)",H1,H7,1999,184
841,p842,90,"(500.0, -866.03)","(-2000.0, 1732.05)",H1,H6,4000,298
842,p843,90,"(-1000.0, 0.0)","(-3500.0, 866.03)",H1,H16,3000,212
843,p844,90,"(500.0, 866.03)","(2000.0, 0.0)",H1,H9,2000,164
844,p845,90,"(0, 0)","(2500.0, -866.03)",H1,H10,3000,225
845,p846,90,"(-1000.0, 0.0)","(3500.0, -866.03)",H1,H9,5000,330
846,p847,90,"(1000.0, 0.0)","(-3500.0, -866.03)",H1,H15,5000,336
847,p848,90,"(-500.0, 866.03)","(1000.0, 1732.05)",H1,H7,1999,196
848,p849,90,"(-1000.0, 0.0)","(-3500.0, -866.03)",H1,H14,3000,220
849,p850,91,"(-500.0, -866.03)","(-500.0, -2598.08)",H1,H13,1999,185
850,p851,91,"(500.0, 866.03)","(-2500.0, 2598.08)",H1,H17,3999,292
851,p852,91,"(1000.0, 0.0)","(500.0, 2598.08)",H1,H7,3000,237
852,p853,91,"(500.0, -866.03)","(500.0, 2598.08)",H1,H19,4000,288
853,p854,91,"(-500.0, 866.03)","(2000.0, -1732.05)",H1,H3,4000,304
854,p855,91,"(-500.0, 866.03)","(-3000.0, 1732.05)",H1,H16,2999,233
855,p856,91,"(-500.0, 866.03)","(500.0, 2598.08)",H1,H18,1999,210
856,p857,91,"(-500.0, 866.03)","(500.0, -866.03)",H1,H4,2000,181
857,p858,91,"(1000.0, 0.0)","(-1000.0, 0.0)",H1,H5,2000,193
858,p859,91,"(-500.0, -866.03)","(-3500.0, 2598.08)",H1,H16,5000,328
859,p860,91,"(1000.0, 0.0)","(2500.0, 866.03)",H1,H2,2000,166
860,p861,91,"(500.0, 866.03)","(-4000.0, 0.0)",H1,H15,5000,301
861,p862,91,"(1000.0, 0.0)","(-2500.0, -2598.08)",H1,H14,5000,313
862,p863,92,"(-500.0, 866.03)","(500.0, -2598.08)",H1,H12,4000,315
863,p864,92,"(500.0, -866.03)","(3500.0, -2598.08)",H1,H10,3999,228
864,p865,92,"(0, 0)","(-1000.0, 1732.05)",H1,H7,1999,164
865,p866,92,"(0, 0)","(500.0, -2598.08)",H1,H4,3000,193
866,p867,92,"(-1000.0, 0.0)","(2500.0, -866.03)",H1,H9,4000,226
867,p868,92,"(500.0, 866.03)","(0, -1732.05)",H1,H4,3000,207
868,p869,92,"(500.0, 866.03)","(-3500.0, -866.03)",H1,H15,5000,287
869,p870,92,"(-1000.0, 0.0)","(-500.0, 2598.08)",H1,H17,3000,249
870,p871,92,"(-500.0, 866.03)","(-2500.0, 2598.08)",H1,H17,2999,199
871,p872,93,"(1000.0, 0.0)","(-1000.0, 1732.05)",H1,H6,2999,251
872,p873,93,"(-500.0, -866.03)","(4000.0, 0.0)",H1,H9,5000,261
873,p874,93,"(-500.0, 866.03)","(-2000.0, 1732.05)",H1,H16,1999,205
874,p875,93,"(500.0, -866.03)","(3000.0, 0.0)",H1,H9,3000,233
875,p876,93,"(-500.0, -866.03)","(2000.0, -3464.1)",H1,H11,3999,290
876,p877,93,"(-1000.0, 0.0)","(-2000.0, -1732.05)",H1,H13,1999,206
877,p878,93,"(1000.0, 0.0)","(2500.0, -866.03)",H1,H10,2000,202
878,p879,93,"(-1000.0, 0.0)","(2000.0, -1732.05)",H1,H11,3999,232
879,p880,93,"(1000.0, 0.0)","(-2000.0, 0.0)",H1,H15,3000,241
880,p881,93,"(500.0, -866.03)","(-1000.0, -1732.05)",H1,H13,1999,205
881,p882,93,"(-1000.0, 0.0)","(-1000.0, -1732.05)",H1,H4,1999,181
882,p883,93,"(0, 0)","(-2500.0, 2598.08)",H1,H17,4000,314
883,p884,94,"(-500.0, 866.03)","(-2000.0, 3464.1)",H1,H17,2999,196
884,p885,94,"(0, 0)","(2000.0, 3464.1)",H1,H19,3999,307
885,p886,94,"(-500.0, -866.03)","(1500.0, 2598.08)",H1,H19,4000,262
886,p887,94,"(-1000.0, 0.0)","(3500.0, 866.03)",H1,H8,5000,367
887,p888,94,"(0, 0)","(-2000.0, -1732.05)",H1,H13,2999,216
888,p889,94,"(500.0, 866.03)","(3000.0, 0.0)",H1,H9,3000,234
889,p890,94,"(-500.0, -866.03)","(2500.0, -2598.08)",H1,H10,3999,284
890,p891,94,"(-1000.0, 0.0)","(-1000.0, -3464.1)",H1,H12,3999,245
891,p892,94,"(-500.0, -866.03)","(-3500.0, -866.03)",H1,H14,3000,260
892,p893,94,"(-1000.0, 0.0)","(-1000.0, 1732.05)",H1,H6,1999,194
893,p894,94,"(-500.0, 866.03)","(-1000.0, -3464.1)",H1,H12,5000,373
894,p895,94,"(0, 0)","(-2000.0, 1732.05)",H1,H6,2999,253
895,p896,94,"(1000.0, 0.0)","(2500.0, -866.03)",H1,H3,2000,196
896,p897,95,"(500.0, -866.03)","(-500.0, -2598.08)",H1,H4,1999,189
897,p898,95,"(1000.0, 0.0)","(1000.0, -1732.05)",H1,H3,1999,164
898,p899,95,"(500.0, 866.03)","(500.0, 2598.08)",H1,H7,1999,183
899,p900,95,"(-500.0, -866.03)","(1000.0, 1732.05)",H1,H2,3000,231
900,p901,95,"(500.0, -866.03)","(-2500.0, -866.03)",H1,H15,3000,249
901,p902,95,"(500.0, -866.03)","(500.0, -2598.08)",H1,H11,1999,171
902,p903,95,"(-500.0, 866.03)","(2000.0, 1732.05)",H1,H19,2999,253
903,p904,95,"(0, 0)","(0, -1732.05)",H1,H4,1999,205
904,p905,95,"(-500.0, 866.03)","(-2000.0, -1732.05)",H1,H5,3000,203
905,p906,95,"(500.0, -866.03)","(500.0, 866.03)",H1,H1,2000,180
906,p907,95,"(-1000.0, 0.0)","(500.0, 2598.08)",H1,H7,3000,248
907,p908,95,"(500.0, 866.03)","(2500.0, 866.03)",H1,H8,2000,174
908,p909,95,"(500.0, -866.03)","(2500.0, 866.03)",H1,H8,3000,250
909,p910,96,"(500.0, -866.03)","(-2500.0, -866.03)",H1,H14,3000,238
910,p911,96,"(500.0, -866.03)","(4000.0, -1732.05)",H1,H10,3999,326
911,p912,96,"(-1000.0, 0.0)","(4000.0, -1732.05)",H1,H10,5999,319
912,p913,96,"(1000.0, 0.0)","(-3000.0, -1732.05)",H1,H14,4999,318
913,p914,96,"(500.0, 866.03)","(-500.0, -866.03)",H1,H1,2000,186
914,p915,96,"(500.0, 866.03)","(-500.0, -866.03)",H1,H5,2000,170
915,p916,96,"(-1000.0, 0.0)","(-3500.0, 2598.08)",H1,H16,4000,332
916,p917,96,"(0, 0)","(-2000.0, 0.0)",H1,H15,2000,156
917,p918,96,"(-1000.0, 0.0)","(1000.0, 1732.05)",H1,H2,2999,244
918,p919,96,"(1000.0, 0.0)","(-2000.0, -1732.05)",H1,H13,3999,264
919,p920,97,"(-1000.0, 0.0)","(3000.0, 0.0)",H1,H9,4000,267
920,p921,97,"(0, 0)","(500.0, -2598.08)",H1,H11,3000,228
921,p922,97,"(-1000.0, 0.0)","(-3000.0, -1732.05)",H1,H14,2999,219
922,p923,97,"(0, 0)","(2000.0, -1732.05)",H1,H10,2999,210
923,p924,97,"(500.0, 866.03)","(2000.0, -3464.1)",H1,H11,5000,379
924,p925,97,"(-1000.0, 0.0)","(-2500.0, -2598.08)",H1,H13,3000,250
925,p926,97,"(500.0, 866.03)","(2000.0, 1732.05)",H1,H2,1999,187
926,p927,97,"(-500.0, 866.03)","(500.0, -2598.08)",H1,H12,4000,234
927,p928,98,"(1000.0, 0.0)","(-2000.0, 0.0)",H1,H15,3000,254
928,p929,98,"(500.0, -866.03)","(3000.0, -1732.05)",H1,H10,2999,218
929,p930,98,"(0, 0)","(1000.0, -1732.05)",H1,H11,1999,171
930,p931,98,"(-500.0, -866.03)","(-2000.0, 1732.05)",H1,H16,3000,216
931,p932,98,"(500.0, -866.03)","(3000.0, 0.0)",H1,H9,3000,258
932,p933,98,"(1000.0, 0.0)","(-2000.0, -1732.05)",H1,H14,3999,314
933,p934,98,"(500.0, -866.03)","(-500.0, 866.03)",H1,H7,2000,196
934,p935,98,"(1000.0, 0.0)","(-1000.0, -3464.1)",H1,H12,3999,263
935,p936,98,"(0, 0)","(2500.0, -2598.08)",H1,H11,4000,314
936,p937,98,"(500.0, -866.03)","(2500.0, -2598.08)",H1,H10,2999,220
937,p938,98,"(0, 0)","(2000.0, 1732.05)",H1,H8,2999,218
938,p939,98,"(500.0, -866.03)","(2000.0, 1732.05)",H1,H2,3000,202
939,p940,98,"(-1000.0, 0.0)","(-2500.0, 866.03)",H1,H15,2000,196
940,p941,98,"(1000.0, 0.0)","(-1500.0, 2598.08)",H1,H17,4000,324
941,p942,98,"(500.0, -866.03)","(-500.0, -2598.08)",H1,H12,1999,181
942,p943,98,"(500.0, -866.03)","(500.0, -2598.08)",H1,H11,1999,192
943,p944,98,"(-500.0, 866.03)","(-500.0, -4330.13)",H1,H12,6000,354
944,p945,98,"(-1000.0, 0.0)","(2000.0, 1732.05)",H1,H19,3999,266
945,p946,98,"(0, 0)","(1000.0, -1732.05)",H1,H11,1999,204
946,p947,98,"(500.0, -866.03)","(3500.0, 866.03)",H1,H8,4000,245
947,p948,99,"(-1000.0, 0.0)","(-3500.0, -2598.08)",H1,H14,4000,339
948,p949,99,"(-1000.0, 0.0)","(-3000.0, 1732.05)",H1,H16,2999,244
949,p950,99,"(500.0, -866.03)","(2000.0, 0.0)",H1,H9,2000,193
950,p951,99,"(500.0, -866.03)","(-2500.0, 866.03)",H1,H15,4000,272
951,p952,99,"(500.0, -866.03)","(2500.0, 866.03)",H1,H8,3000,234
952,p953,99,"(-500.0, 866.03)","(-3500.0, 2598.08)",H1,H16,3999,231
953,p954,99,"(-1000.0, 0.0)","(2000.0, 3464.1)",H1,H19,4999,279
954,p955,99,"(-500.0, -866.03)","(1000.0, 1732.05)",H1,H2,3000,221
955,p956,99,"(0, 0)","(-2000.0, 0.0)",H1,H6,2000,202
956,p957,99,"(0, 0)","(-2000.0, 0.0)",H1,H6,2000,179
957,p958,99,"(500.0, 866.03)","(-2000.0, -1732.05)",H1,H5,4000,308
958,p959,99,"(-1000.0, 0.0)","(-3500.0, -866.03)",H1,H14,3000,229
959,p960,99,"(0, 0)","(2000.0, -3464.1)",H1,H11,3999,301
960,p961,99,"(-500.0, 866.03)","(-3500.0, -2598.08)",H1,H14,5000,354
961,p962,99,"(-1000.0, 0.0)","(-1500.0, 2598.08)",H1,H17,3000,218
962,p963,100,"(-1000.0, 0.0)","(1000.0, 3464.1)",H1,H18,3999,267
963,p964,100,"(1000.0, 0.0)","(2500.0, 866.03)",H1,H8,2000,202
964,p965,100,"(0, 0)","(500.0, 4330.13)",H1,H18,5000,295
965,p966,100,"(0, 0)","(2500.0, -866.03)",H1,H3,3000,217
966,p967,100,"(500.0, -866.03)","(-500.0, 2598.08)",H1,H17,4000,268
967,p968,100,"(500.0, -866.03)","(-1000.0, -3464.1)",H1,H12,2999,215
968,p969,100,"(500.0, 866.03)","(-2500.0, 866.03)",H1,H15,3000,244
969,p970,100,"(500.0, -866.03)","(500.0, 2598.08)",H1,H7,4000,280
970,p971,100,"(500.0, -866.03)","(0, -3464.1)",H1,H12,2999,206
