,parcel_id,t_a,pick_up,drop_off,h1,h2,shortest_distance,t_dl
627,p628,120,"(-500.0, 866.03)","(-2500.0, -866.03)",H7,H15,3000,235
628,p629,120,"(-2500.0, 2598.08)","(-2500.0, -866.03)",H16,H14,4000,293
629,p630,120,"(2500.0, -866.03)","(500.0, -2598.08)",H9,H12,2999,222
630,p631,121,"(-500.0, -866.03)","(1000.0, -1732.05)",H4,H4,1999,191
631,p632,121,"(-2500.0, -2598.08)","(-500.0, -4330.13)",H14,H12,2999,270
632,p633,121,"(0, -3464.1)","(1000.0, -1732.05)",H12,H3,1999,224
633,p634,121,"(-500.0, 2598.08)","(2000.0, -1732.05)",H18,H3,5000,343
634,p635,121,"(2500.0, 2598.08)","(-2500.0, -866.03)",H19,H15,7000,432
635,p636,121,"(1000.0, 0.0)","(0, 3464.1)",H3,H18,3999,334
636,p637,121,"(500.0, -2598.08)","(-1000.0, 3464.1)",H11,H17,7000,369
637,p638,121,"(2500.0, -866.03)","(-2500.0, -866.03)",H3,H14,5000,340
638,p639,121,"(-2000.0, 1732.05)","(-500.0, -2598.08)",H16,H13,5000,361
639,p640,121,"(4000.0, 1732.05)","(500.0, -2598.08)",H8,H12,6000,431
640,p641,122,"(500.0, 866.03)","(-2000.0, 0.0)",H2,H15,3000,228
641,p642,122,"(-2000.0, -3464.1)","(2500.0, -2598.08)",H13,H10,4999,293
642,p643,122,"(3000.0, -1732.05)","(2000.0, 0.0)",H10,H3,1999,230
643,p644,122,"(-2000.0, -1732.05)","(-500.0, -866.03)",H5,H5,1999,221
644,p645,122,"(-2500.0, -866.03)","(-500.0, -866.03)",H15,H5,2000,216
645,p646,122,"(-2000.0, 1732.05)","(-2000.0, -1732.05)",H16,H13,3999,314
646,p647,123,"(500.0, -2598.08)","(-2500.0, 866.03)",H11,H16,5000,375
647,p648,123,"(-1000.0, -3464.1)","(-2000.0, -1732.05)",H13,H14,1999,215
648,p649,123,"(1500.0, 2598.08)","(2500.0, -866.03)",H19,H3,4000,344
649,p650,123,"(-500.0, 2598.08)","(2500.0, 2598.08)",H17,H19,3000,238
650,p651,123,"(-2000.0, 1732.05)","(-500.0, -866.03)",H16,H1,3000,262
651,p652,123,"(2500.0, -866.03)","(2000.0, 1732.05)",H10,H19,3000,271
652,p653,123,"(-4000.0, -1732.05)","(-500.0, -866.03)",H14,H1,3999,260
653,p654,124,"(-1000.0, 1732.05)","(2000.0, 1732.05)",H17,H19,3000,230
654,p655,124,"(1000.0, 0.0)","(0, -3464.1)",H3,H12,3999,315
655,p656,124,"(3500.0, -866.03)","(-1000.0, -1732.05)",H9,H5,4999,336
656,p657,124,"(2000.0, 1732.05)","(2500.0, -866.03)",H8,H3,3000,225
657,p658,124,"(3500.0, 2598.08)","(-1000.0, 1732.05)",H8,H6,5000,316
658,p659,125,"(2500.0, 866.03)","(500.0, 2598.08)",H8,H18,2999,251
659,p660,125,"(500.0, -4330.13)","(-1500.0, 866.03)",H12,H6,6000,398
660,p661,125,"(1000.0, 0.0)","(-2000.0, -1732.05)",H3,H14,3999,319
661,p662,125,"(-2500.0, -2598.08)","(-3000.0, 1732.05)",H14,H16,5000,356
662,p663,125,"(-2000.0, 1732.05)","(2000.0, 0.0)",H6,H9,4999,368
663,p664,126,"(-2500.0, 866.03)","(-500.0, -4330.13)",H16,H12,6000,360
664,p665,126,"(1000.0, -3464.1)","(-4000.0, -1732.05)",H11,H14,5999,432
665,p666,126,"(-3500.0, -2598.08)","(-2500.0, -866.03)",H14,H5,1999,206
666,p667,126,"(2000.0, 1732.05)","(2500.0, -866.03)",H2,H3,3000,279
667,p668,126,"(4000.0, -1732.05)","(-500.0, -2598.08)",H10,H4,5000,378
668,p669,126,"(-3000.0, 1732.05)","(2500.0, 866.03)",H16,H2,5999,364
669,p670,126,"(-3500.0, 866.03)","(2500.0, -2598.08)",H16,H11,8000,371
670,p671,126,"(1000.0, 3464.1)","(-500.0, 2598.08)",H19,H7,1999,221
671,p672,127,"(1500.0, -866.03)","(2500.0, 2598.08)",H3,H8,4000,336
672,p673,127,"(2500.0, -2598.08)","(-2000.0, 0.0)",H11,H5,6000,351
673,p674,128,"(4000.0, -1732.05)","(-500.0, 866.03)",H10,H1,6000,398
674,p675,128,"(2000.0, -1732.05)","(-2500.0, 866.03)",H3,H15,6000,416
675,p676,128,"(-1000.0, 1732.05)","(-2500.0, -866.03)",H17,H5,3000,245
676,p677,129,"(1000.0, -3464.1)","(500.0, 866.03)",H11,H1,5000,375
677,p678,129,"(-1000.0, -3464.1)","(1000.0, 1732.05)",H12,H19,5999,434
678,p679,129,"(2500.0, 2598.08)","(-1000.0, 1732.05)",H8,H7,4000,292
679,p680,129,"(-1000.0, -1732.05)","(-3500.0, -2598.08)",H13,H14,3000,275
680,p681,129,"(-1000.0, -3464.1)","(-1000.0, -1732.05)",H12,H13,1999,223
681,p682,129,"(500.0, 866.03)","(-2500.0, -866.03)",H7,H5,4000,278
682,p683,129,"(3500.0, 866.03)","(-500.0, -866.03)",H9,H5,5000,306
683,p684,130,"(500.0, -2598.08)","(3500.0, 866.03)",H4,H8,5000,340
684,p685,130,"(2500.0, 2598.08)","(-500.0, -866.03)",H19,H5,5000,412
685,p686,130,"(-2000.0, 1732.05)","(-1000.0, -1732.05)",H16,H4,3999,336
686,p687,130,"(-2000.0, 0.0)","(500.0, -866.03)",H6,H3,3000,253
687,p688,130,"(500.0, 866.03)","(-3000.0, 0.0)",H1,H15,4000,308
688,p689,131,"(1500.0, -2598.08)","(500.0, 866.03)",H11,H2,4000,315
689,p690,131,"(500.0, 2598.08)","(-1000.0, 3464.1)",H18,H17,1999,223
690,p691,131,"(-500.0, -2598.08)","(-2500.0, 2598.08)",H4,H17,6000,401
691,p692,131,"(500.0, 866.03)","(-3000.0, -1732.05)",H2,H14,5000,380
692,p693,131,"(500.0, -2598.08)","(-2000.0, 3464.1)",H11,H17,7000,354
693,p694,131,"(-1000.0, 0.0)","(-1000.0, -3464.1)",H5,H13,3999,311
694,p695,132,"(-500.0, 2598.08)","(-1500.0, 866.03)",H17,H6,1999,225
695,p696,132,"(4000.0, 1732.05)","(-2000.0, -1732.05)",H8,H13,7999,434
696,p697,132,"(-1000.0, 0.0)","(-2500.0, -2598.08)",H1,H14,3000,235
697,p698,132,"(500.0, 2598.08)","(-1000.0, -1732.05)",H19,H13,5000,321
698,p699,132,"(2500.0, -866.03)","(-1500.0, -2598.08)",H9,H13,4999,420
699,p700,133,"(-3000.0, 0.0)","(500.0, 866.03)",H15,H7,4000,325
700,p701,133,"(-500.0, -866.03)","(2500.0, -2598.08)",H1,H10,3999,330
701,p702,134,"(2500.0, 866.03)","(-500.0, 2598.08)",H8,H18,3999,357
702,p703,134,"(2500.0, 866.03)","(1000.0, -1732.05)",H9,H3,3000,307
703,p704,134,"(-1500.0, -866.03)","(2000.0, -0.0)",H5,H2,4000,335
704,p705,134,"(-1000.0, -0.0)","(-2000.0, 3464.1)",H6,H17,3999,345
705,p706,134,"(3500.0, 866.03)","(-1500.0, -2598.08)",H9,H13,7000,499
706,p707,134,"(-2000.0, 0.0)","(-2500.0, -2598.08)",H5,H13,3000,301
707,p708,135,"(2000.0, 1732.05)","(-500.0, -2598.08)",H8,H13,5000,381
708,p709,135,"(-1000.0, 3464.1)","(-2000.0, 1732.05)",H18,H6,1999,219
709,p710,135,"(2500.0, 866.03)","(-2500.0, 2598.08)",H9,H17,5999,416
710,p711,135,"(-1000.0, 1732.05)","(3000.0, 0.0)",H7,H9,4999,429
711,p712,135,"(-2500.0, 866.03)","(2000.0, 3464.1)",H6,H19,5999,341
712,p713,136,"(-500.0, -2598.08)","(-3000.0, 0.0)",H12,H15,4000,313
713,p714,136,"(-3500.0, -2598.08)","(-1000.0, 0.0)",H14,H1,4000,314
714,p715,136,"(3000.0, 1732.05)","(2000.0, -1732.05)",H8,H11,3999,309
715,p716,136,"(3000.0, -1732.05)","(-3000.0, 0.0)",H10,H15,6999,506
716,p717,136,"(0, 1732.05)","(-4000.0, 0.0)",H7,H15,4999,361
717,p718,137,"(2500.0, 2598.08)","(2000.0, -1732.05)",H8,H10,5000,407
718,p719,137,"(1500.0, 2598.08)","(-500.0, -4330.13)",H19,H12,8000,434
719,p720,137,"(-1000.0, -0.0)","(2500.0, -2598.08)",H6,H10,5000,386
720,p721,138,"(2000.0, 1732.05)","(-1000.0, 0.0)",H8,H1,3999,313
721,p722,138,"(-3500.0, -2598.08)","(2000.0, 1732.05)",H14,H19,8000,464
722,p723,138,"(1500.0, 866.03)","(1000.0, 3464.1)",H2,H19,2999,255
723,p724,138,"(-2000.0, 3464.1)","(3000.0, 1732.05)",H17,H8,5999,340
724,p725,139,"(500.0, -866.03)","(-500.0, -4330.13)",H3,H12,3999,316
725,p726,139,"(-1000.0, -1732.05)","(3500.0, -866.03)",H4,H9,4999,349
726,p727,139,"(-2000.0, 0.0)","(-1000.0, 1732.05)",H6,H6,1999,241
727,p728,140,"(1000.0, 0.0)","(-500.0, -866.03)",H2,H5,2000,231
728,p729,140,"(-500.0, -2598.08)","(2000.0, -1732.05)",H4,H11,3000,262
729,p730,140,"(500.0, -2598.08)","(3500.0, 866.03)",H4,H9,5000,320
730,p731,140,"(2000.0, -1732.05)","(-2000.0, 0.0)",H3,H15,4999,389
731,p732,140,"(2500.0, 2598.08)","(-3500.0, 866.03)",H8,H16,6999,497
732,p733,140,"(2000.0, 0.0)","(2000.0, 1732.05)",H9,H2,1999,205
733,p734,141,"(-2000.0, -3464.1)","(2000.0, -3464.1)",H13,H11,4000,297
734,p735,141,"(-2000.0, 0.0)","(3500.0, 2598.08)",H6,H8,7000,384
735,p736,141,"(-1000.0, -1732.05)","(-500.0, 2598.08)",H13,H18,5000,336
736,p737,141,"(1000.0, 1732.05)","(-500.0, 866.03)",H2,H1,1999,215
737,p738,141,"(2500.0, 866.03)","(3500.0, -866.03)",H8,H10,2000,231
738,p739,141,"(2500.0, 866.03)","(-500.0, -866.03)",H2,H4,4000,293
739,p740,141,"(-2500.0, 2598.08)","(4000.0, 0.0)",H16,H9,8000,497
740,p741,141,"(1000.0, -1732.05)","(1000.0, 1732.05)",H3,H19,3999,292
741,p742,142,"(2000.0, 0.0)","(2000.0, -3464.1)",H9,H11,3999,305
742,p743,142,"(-1000.0, -0.0)","(2000.0, 1732.05)",H6,H19,3999,324
743,p744,142,"(3000.0, 1732.05)","(1000.0, 1732.05)",H8,H19,2000,212
744,p745,143,"(-2000.0, 0.0)","(-500.0, -4330.13)",H15,H12,5000,383
745,p746,143,"(-1000.0, 0.0)","(1000.0, 3464.1)",H1,H18,3999,325
746,p747,143,"(1500.0, -2598.08)","(-4000.0, 0.0)",H11,H15,7000,546
747,p748,143,"(-2000.0, 3464.1)","(-500.0, -2598.08)",H17,H4,7000,395
748,p749,143,"(-2500.0, 866.03)","(2500.0, 866.03)",H16,H8,5000,365
749,p750,143,"(-3000.0, 1732.05)","(2000.0, -3464.1)",H16,H11,7999,503
750,p751,144,"(-2000.0, 1732.05)","(1000.0, 0.0)",H16,H3,3999,326
751,p752,144,"(-2000.0, 3464.1)","(1500.0, 2598.08)",H17,H19,3999,328
752,p753,144,"(500.0, -2598.08)","(2500.0, -2598.08)",H4,H11,2000,253
753,p754,144,"(-4000.0, 1732.05)","(-2000.0, 1732.05)",H16,H17,2000,253
754,p755,144,"(2000.0, 3464.1)","(-3500.0, 866.03)",H19,H16,6999,455
755,p756,144,"(2500.0, 866.03)","(-500.0, 2598.08)",H8,H18,3999,379
756,p757,144,"(-1000.0, -1732.05)","(-500.0, 2598.08)",H4,H7,5000,363
757,p758,144,"(2500.0, 2598.08)","(-3000.0, 0.0)",H19,H15,7000,476
758,p759,145,"(-500.0, 866.03)","(-2500.0, 2598.08)",H7,H16,2999,305
759,p760,146,"(2000.0, -1732.05)","(2500.0, 866.03)",H10,H9,3000,281
760,p761,146,"(-2500.0, 866.03)","(500.0, 866.03)",H16,H7,3000,277
761,p762,146,"(-1000.0, 3464.1)","(-4000.0, 0.0)",H18,H15,4999,386
762,p763,146,"(-1000.0, -0.0)","(1500.0, 866.03)",H6,H2,3000,265
763,p764,146,"(-500.0, -866.03)","(-500.0, 2598.08)",H4,H18,4000,348
764,p765,147,"(2000.0, 0.0)","(500.0, -866.03)",H3,H3,2000,234
765,p766,147,"(-3500.0, 2598.08)","(2000.0, -1732.05)",H16,H11,8000,507
766,p767,147,"(-1000.0, 3464.1)","(500.0, 4330.13)",H18,H18,2000,222
767,p768,147,"(3500.0, -866.03)","(3500.0, 2598.08)",H10,H8,4000,334
768,p769,147,"(-1000.0, 3464.1)","(-1000.0, -3464.1)",H18,H12,7999,498
769,p770,148,"(500.0, 2598.08)","(-2000.0, 0.0)",H18,H5,4000,330
770,p771,148,"(-3500.0, 866.03)","(500.0, 866.03)",H16,H2,4000,335
771,p772,148,"(-3500.0, -2598.08)","(1000.0, 3464.1)",H14,H19,8000,551
772,p773,148,"(2500.0, 866.03)","(-1000.0, -3464.1)",H2,H12,6000,393
773,p774,149,"(-500.0, -866.03)","(1000.0, 3464.1)",H4,H18,5000,380
774,p775,149,"(2000.0, -1732.05)","(2000.0, 0.0)",H10,H3,1999,231
775,p776,150,"(-4000.0, 0.0)","(-1500.0, 866.03)",H15,H6,3000,296
776,p777,150,"(0, 3464.1)","(0, 1732.05)",H18,H7,1999,237
777,p778,150,"(1000.0, 0.0)","(3500.0, -866.03)",H3,H9,3000,276
778,p779,150,"(-500.0, 2598.08)","(2500.0, 866.03)",H17,H2,3999,306
779,p780,151,"(2500.0, -2598.08)","(-500.0, -866.03)",H11,H1,3999,321
780,p781,151,"(-2500.0, -2598.08)","(-500.0, 2598.08)",H14,H7,6000,417
781,p782,151,"(-500.0, 2598.08)","(1000.0, -3464.1)",H17,H12,7000,428
782,p783,151,"(1500.0, -866.03)","(-2500.0, -2598.08)",H3,H14,4999,364
783,p784,151,"(0, -1732.05)","(-3000.0, 1732.05)",H4,H16,4999,397
784,p785,151,"(-4000.0, 0.0)","(1500.0, 2598.08)",H15,H19,7000,529
785,p786,151,"(-500.0, -866.03)","(-2000.0, 1732.05)",H5,H16,3000,329
786,p787,151,"(-2500.0, 2598.08)","(500.0, -866.03)",H17,H3,5000,331
787,p788,151,"(-1500.0, -2598.08)","(500.0, 866.03)",H13,H2,4000,329
788,p789,151,"(-1000.0, 3464.1)","(-1000.0, -3464.1)",H17,H13,7999,449
789,p790,151,"(0, 3464.1)","(2000.0, 1732.05)",H18,H19,2999,279
790,p791,151,"(1000.0, 1732.05)","(500.0, -866.03)",H19,H3,3000,299
791,p792,152,"(500.0, -2598.08)","(-2000.0, 3464.1)",H4,H17,7000,437
792,p793,152,"(-3500.0, 866.03)","(2000.0, 1732.05)",H16,H8,5999,422
793,p794,152,"(-3500.0, -2598.08)","(0, -1732.05)",H14,H4,4000,353
794,p795,152,"(2500.0, 2598.08)","(-1500.0, 866.03)",H19,H6,4999,353
795,p796,152,"(2000.0, -1732.05)","(-2000.0, -3464.1)",H11,H13,4999,434
796,p797,153,"(-2500.0, -866.03)","(3000.0, -1732.05)",H5,H10,5999,408
797,p798,153,"(-2000.0, 0.0)","(1500.0, -2598.08)",H5,H11,5000,405
798,p799,153,"(-2500.0, -866.03)","(-500.0, -4330.13)",H15,H12,3999,309
799,p800,153,"(2000.0, 1732.05)","(0, 0)",H8,H1,2999,288
800,p801,153,"(1000.0, 1732.05)","(-4000.0, 1732.05)",H7,H16,5000,384
801,p802,153,"(-1000.0, -3464.1)","(-1000.0, -0.0)",H12,H6,3999,340
802,p803,153,"(500.0, 866.03)","(3500.0, 2598.08)",H7,H8,3999,278
803,p804,154,"(4000.0, 1732.05)","(-500.0, -866.03)",H8,H5,6000,427
804,p805,154,"(-1000.0, 0.0)","(500.0, -4330.13)",H1,H12,5000,430
805,p806,154,"(2500.0, -866.03)","(-1500.0, -866.03)",H10,H5,4000,310
806,p807,154,"(-2000.0, -1732.05)","(1000.0, 3464.1)",H13,H19,5999,352
807,p808,154,"(500.0, -866.03)","(2000.0, -3464.1)",H4,H11,2999,271
808,p809,154,"(-3500.0, -866.03)","(-2000.0, 1732.05)",H14,H16,3000,320
809,p810,155,"(2500.0, -866.03)","(1000.0, -3464.1)",H9,H11,2999,268
810,p811,155,"(-2000.0, -1732.05)","(500.0, 866.03)",H5,H7,4000,395
811,p812,155,"(-500.0, -2598.08)","(2500.0, 866.03)",H13,H9,5000,371
812,p813,155,"(1000.0, 1732.05)","(-500.0, -2598.08)",H2,H13,5000,419
813,p814,155,"(0, -3464.1)","(500.0, 4330.13)",H12,H18,9000,592
814,p815,155,"(2500.0, -866.03)","(2500.0, 866.03)",H9,H2,2000,232
815,p816,155,"(-1500.0, 866.03)","(3000.0, 1732.05)",H6,H8,4999,326
816,p817,155,"(4000.0, 0.0)","(2500.0, -2598.08)",H9,H11,3000,290
817,p818,155,"(-500.0, -866.03)","(-2500.0, 866.03)",H4,H16,3000,334
818,p819,156,"(3500.0, 866.03)","(500.0, -2598.08)",H9,H11,5000,369
819,p820,156,"(2500.0, -2598.08)","(-500.0, 2598.08)",H11,H18,6000,408
820,p821,156,"(500.0, -4330.13)","(-3000.0, 1732.05)",H12,H16,7000,437
821,p822,156,"(-1000.0, -0.0)","(-3000.0, -1732.05)",H6,H14,2999,255
822,p823,156,"(500.0, -4330.13)","(-500.0, -2598.08)",H12,H13,1999,253
823,p824,156,"(-4000.0, 0.0)","(1000.0, -1732.05)",H15,H11,5999,462
824,p825,156,"(3500.0, -2598.08)","(-2500.0, -866.03)",H10,H14,6999,404
825,p826,157,"(-2000.0, 1732.05)","(1000.0, 1732.05)",H16,H7,3000,254
826,p827,157,"(1000.0, -3464.1)","(2500.0, -866.03)",H12,H9,2999,312
827,p828,157,"(1000.0, 1732.05)","(2500.0, 866.03)",H2,H8,1999,247
828,p829,157,"(2500.0, 866.03)","(-3000.0, -1732.05)",H8,H14,7000,472
829,p830,157,"(2000.0, 0.0)","(-3500.0, -2598.08)",H9,H14,7000,573
830,p831,157,"(-1000.0, 0.0)","(2000.0, 1732.05)",H5,H8,3999,323
831,p832,158,"(-3500.0, -866.03)","(-2500.0, -2598.08)",H14,H13,1999,251
832,p833,158,"(-2500.0, 866.03)","(2000.0, -1732.05)",H6,H3,6000,511
833,p834,158,"(-1000.0, 3464.1)","(3500.0, 866.03)",H17,H8,5999,461
834,p835,159,"(-2500.0, 866.03)","(-1000.0, 0.0)",H6,H5,2000,247
835,p836,159,"(-1000.0, 3464.1)","(500.0, 866.03)",H18,H1,2999,283
836,p837,159,"(-4000.0, -1732.05)","(1000.0, 1732.05)",H14,H19,6999,407
837,p838,159,"(-2500.0, 2598.08)","(500.0, -866.03)",H17,H3,5000,360
838,p839,159,"(-4000.0, 1732.05)","(-1000.0, -1732.05)",H16,H5,4999,336
839,p840,159,"(-1000.0, -1732.05)","(1000.0, 3464.1)",H5,H19,5999,422
840,p841,160,"(2500.0, 866.03)","(-1500.0, -2598.08)",H9,H13,6000,498
841,p842,160,"(-1000.0, 0.0)","(4000.0, 0.0)",H1,H9,5000,400
842,p843,161,"(-2000.0, 0.0)","(1000.0, -3464.1)",H15,H12,4999,413
843,p844,161,"(-3500.0, -866.03)","(0, 3464.1)",H14,H18,6000,416
844,p845,161,"(2000.0, -3464.1)","(-1500.0, 2598.08)",H11,H17,7000,467
845,p846,161,"(-1500.0, 2598.08)","(-3000.0, 1732.05)",H17,H16,2000,252
846,p847,161,"(-2000.0, 1732.05)","(500.0, 866.03)",H17,H2,2999,273
847,p848,161,"(2000.0, 0.0)","(1000.0, 3464.1)",H3,H19,3999,327
848,p849,162,"(2000.0, 1732.05)","(-500.0, 2598.08)",H19,H17,3000,313
849,p850,162,"(2500.0, 866.03)","(-1000.0, 3464.1)",H8,H18,4999,389
850,p851,162,"(500.0, -4330.13)","(3500.0, 866.03)",H12,H8,6000,360
851,p852,162,"(2500.0, 866.03)","(2500.0, -866.03)",H9,H3,2000,239
852,p853,162,"(3500.0, -866.03)","(2000.0, 1732.05)",H10,H19,3000,259
853,p854,162,"(500.0, -866.03)","(-500.0, -2598.08)",H4,H13,1999,246
854,p855,163,"(-2000.0, 3464.1)","(-2000.0, 1732.05)",H17,H6,1999,242
855,p856,163,"(-2000.0, 3464.1)","(-1500.0, 866.03)",H17,H6,2999,339
856,p857,163,"(-3500.0, -866.03)","(3500.0, -866.03)",H14,H10,7000,494
857,p858,163,"(-500.0, 2598.08)","(1000.0, 0.0)",H17,H2,3000,320
858,p859,163,"(4000.0, -1732.05)","(-2500.0, 866.03)",H10,H15,8000,537
859,p860,163,"(-2000.0, 1732.05)","(2500.0, 866.03)",H16,H8,4999,373
860,p861,163,"(2000.0, 1732.05)","(0, 1732.05)",H8,H7,2000,283
861,p862,163,"(2000.0, -1732.05)","(500.0, -2598.08)",H3,H12,2000,274
862,p863,164,"(-500.0, 866.03)","(-500.0, -866.03)",H6,H1,2000,247
863,p864,164,"(-1000.0, 1732.05)","(1000.0, 3464.1)",H6,H19,2999,306
864,p865,165,"(0, 3464.1)","(1000.0, -1732.05)",H18,H11,5999,446
865,p866,165,"(2000.0, 1732.05)","(2500.0, -2598.08)",H19,H10,5000,369
866,p867,165,"(2500.0, -866.03)","(3000.0, 1732.05)",H9,H8,3000,311
867,p868,165,"(-3500.0, 866.03)","(2000.0, 1732.05)",H15,H8,5999,511
868,p869,166,"(-500.0, -2598.08)","(4000.0, 0.0)",H13,H9,6000,403
869,p870,166,"(1000.0, 3464.1)","(2500.0, -866.03)",H18,H9,5000,343
870,p871,166,"(-3500.0, -866.03)","(-3500.0, 866.03)",H15,H15,2000,257
871,p872,166,"(-2500.0, 866.03)","(-1500.0, 2598.08)",H16,H17,1999,284
872,p873,166,"(-2500.0, -866.03)","(1500.0, -866.03)",H15,H3,4000,361
873,p874,167,"(-1000.0, 1732.05)","(-3500.0, -866.03)",H7,H15,4000,371
874,p875,167,"(-500.0, 2598.08)","(0, 0)",H17,H1,3000,273
875,p876,167,"(-2000.0, -1732.05)","(-2000.0, 1732.05)",H13,H17,3999,318
876,p877,167,"(2500.0, -2598.08)","(-1500.0, -2598.08)",H11,H13,4000,323
877,p878,167,"(-1000.0, 0.0)","(-2500.0, 866.03)",H1,H6,2000,256
878,p879,168,"(-1000.0, 1732.05)","(-2000.0, -1732.05)",H6,H13,3999,321
879,p880,168,"(1500.0, 866.03)","(-500.0, -2598.08)",H2,H12,4000,343
880,p881,168,"(-2500.0, -866.03)","(-4000.0, 0.0)",H5,H15,2000,266
881,p882,168,"(500.0, 2598.08)","(500.0, 866.03)",H19,H7,1999,257
882,p883,168,"(2000.0, 3464.1)","(-1000.0, -0.0)",H19,H6,4999,417
883,p884,168,"(3000.0, 0.0)","(-2500.0, -2598.08)",H9,H13,7000,496
884,p885,169,"(4000.0, -1732.05)","(-1000.0, -1732.05)",H10,H5,5000,412
885,p886,169,"(2500.0, 866.03)","(2500.0, -2598.08)",H9,H10,4000,387
886,p887,169,"(500.0, 4330.13)","(-2000.0, 0.0)",H18,H5,5000,421
887,p888,169,"(-2500.0, -866.03)","(1000.0, 0.0)",H5,H3,4000,294
888,p889,169,"(-1000.0, -0.0)","(1000.0, -3464.1)",H6,H12,3999,371
889,p890,169,"(2000.0, 1732.05)","(3500.0, -866.03)",H19,H10,3000,303
890,p891,170,"(0, -3464.1)","(2000.0, -1732.05)",H12,H11,2999,299
891,p892,170,"(-2000.0, 1732.05)","(-4000.0, 1732.05)",H16,H16,2000,240
892,p893,170,"(-3000.0, 1732.05)","(1000.0, 1732.05)",H16,H19,4000,369
893,p894,171,"(-2500.0, 866.03)","(1000.0, -1732.05)",H15,H4,5000,399
894,p895,171,"(-1000.0, 1732.05)","(-2500.0, -866.03)",H7,H15,3000,342
895,p896,171,"(500.0, -2598.08)","(3500.0, 2598.08)",H12,H8,6000,470
896,p897,171,"(-1500.0, -866.03)","(1000.0, 0.0)",H5,H1,3000,333
897,p898,171,"(3500.0, 866.03)","(-1000.0, 1732.05)",H9,H7,4999,441
898,p899,172,"(-2000.0, -1732.05)","(2000.0, 1732.05)",H5,H19,5999,420
899,p900,172,"(-2000.0, 0.0)","(3000.0, 0.0)",H15,H9,5000,379
900,p901,172,"(500.0, -2598.08)","(-2000.0, 0.0)",H11,H15,4000,333
901,p902,172,"(-1000.0, -1732.05)","(-1000.0, 1732.05)",H13,H17,3999,354
902,p903,172,"(2000.0, -1732.05)","(-1500.0, 866.03)",H11,H6,5000,430
903,p904,172,"(500.0, 866.03)","(-2500.0, -2598.08)",H1,H14,5000,394
904,p905,172,"(2500.0, -2598.08)","(1000.0, 3464.1)",H10,H18,7000,471
905,p906,173,"(-2500.0, -2598.08)","(1000.0, -1732.05)",H13,H4,4000,345
906,p907,173,"(-4000.0, 1732.05)","(-500.0, 866.03)",H16,H6,3999,355
907,p908,173,"(-2500.0, 866.03)","(2000.0, -1732.05)",H6,H11,6000,526
908,p909,174,"(-3500.0, 2598.08)","(-1000.0, -3464.1)",H16,H12,7000,523
909,p910,174,"(2000.0, -0.0)","(-2500.0, 866.03)",H2,H6,5000,387
910,p911,174,"(3000.0, 0.0)","(-500.0, -4330.13)",H9,H12,6000,401
911,p912,175,"(2500.0, 866.03)","(-2000.0, 1732.05)",H2,H16,4999,343
912,p913,175,"(-2000.0, 3464.1)","(-2000.0, 1732.05)",H17,H17,1999,237
913,p914,175,"(-2500.0, -2598.08)","(2000.0, 1732.05)",H14,H2,7000,448
914,p915,175,"(-1000.0, -0.0)","(1000.0, -1732.05)",H6,H3,2999,305
915,p916,176,"(500.0, -866.03)","(-3000.0, 1732.05)",H4,H16,5000,401
916,p917,178,"(0, 3464.1)","(1500.0, -2598.08)",H18,H11,7000,539
917,p918,178,"(-1000.0, 3464.1)","(500.0, -866.03)",H17,H3,5000,382
918,p919,178,"(-3000.0, -1732.05)","(1000.0, 0.0)",H14,H1,4999,331
919,p920,179,"(-2500.0, -2598.08)","(-1000.0, -3464.1)",H13,H12,1999,282
920,p921,179,"(-500.0, 4330.13)","(-2500.0, -2598.08)",H18,H14,8000,443
921,p922,179,"(-1000.0, -1732.05)","(4000.0, 0.0)",H5,H9,5999,442
922,p923,179,"(4000.0, 0.0)","(-3500.0, -866.03)",H9,H15,8000,578
923,p924,180,"(-1000.0, -1732.05)","(-2500.0, 2598.08)",H13,H17,5000,351
924,p925,180,"(-1000.0, 3464.1)","(-500.0, -866.03)",H18,H5,5000,402
925,p926,180,"(-3500.0, 866.03)","(2000.0, 3464.1)",H15,H19,6999,554
926,p927,181,"(-3500.0, -866.03)","(-2000.0, 0.0)",H14,H5,2000,258
927,p928,181,"(4000.0, 1732.05)","(-2500.0, -2598.08)",H8,H14,9000,602
928,p929,181,"(2500.0, 2598.08)","(-2500.0, -866.03)",H19,H15,7000,463
929,p930,181,"(1000.0, 1732.05)","(-2000.0, 3464.1)",H19,H17,3999,357
930,p931,182,"(-500.0, -866.03)","(3500.0, -866.03)",H1,H10,4000,335
931,p932,182,"(2500.0, -2598.08)","(2000.0, 0.0)",H10,H3,3000,322
932,p933,182,"(-1000.0, -1732.05)","(1500.0, 2598.08)",H5,H19,5000,461
933,p934,182,"(-2500.0, -2598.08)","(-500.0, -866.03)",H14,H5,2999,294
934,p935,182,"(-1000.0, -1732.05)","(1000.0, 3464.1)",H4,H19,5999,481
935,p936,182,"(-2500.0, 866.03)","(500.0, 4330.13)",H15,H18,4999,464
936,p937,183,"(1500.0, 866.03)","(2500.0, -2598.08)",H2,H10,4000,375
937,p938,183,"(-1000.0, 1732.05)","(3500.0, -2598.08)",H6,H10,7000,552
938,p939,183,"(-4000.0, 0.0)","(-2500.0, 2598.08)",H15,H16,3000,314
