,parcel_id,t_a,pick_up,drop_off,h1,h2,shortest_distance,t_dl
626,p627,31,"(-3000.0, 0.0)","(3500.0, -2598.08)",H15,H10,8000,497
627,p628,31,"(2000.0, -0.0)","(-1000.0, 1732.05)",H2,H7,3999,257
628,p629,32,"(3000.0, -1732.05)","(-3500.0, -2598.08)",H10,H14,7000,242
629,p630,32,"(1500.0, 866.03)","(-1000.0, 3464.1)",H2,H18,3999,250
630,p631,32,"(3500.0, -866.03)","(-1500.0, -866.03)",H10,H5,5000,254
631,p632,32,"(500.0, -866.03)","(-500.0, 866.03)",H3,H1,2000,134
632,p633,32,"(-3500.0, -2598.08)","(-1500.0, 2598.08)",H14,H17,6000,251
633,p634,32,"(1000.0, 0.0)","(-500.0, -866.03)",H2,H5,2000,131
634,p635,32,"(-2000.0, 0.0)","(2000.0, 1732.05)",H5,H8,4999,251
635,p636,32,"(-1000.0, 3464.1)","(500.0, 866.03)",H17,H7,2999,168
636,p637,32,"(1000.0, 1732.05)","(-2000.0, -3464.1)",H2,H13,5999,330
637,p638,32,"(2500.0, 866.03)","(-500.0, 866.03)",H8,H7,3000,179
638,p639,32,"(1000.0, -3464.1)","(3500.0, 2598.08)",H12,H8,7000,376
639,p640,32,"(-3000.0, 0.0)","(1000.0, 3464.1)",H15,H19,5999,226
640,p641,32,"(-1000.0, 0.0)","(2500.0, -866.03)",H5,H3,4000,157
641,p642,32,"(-1000.0, -3464.1)","(4000.0, 1732.05)",H12,H8,7999,430
642,p643,32,"(-2500.0, -866.03)","(500.0, 866.03)",H14,H1,4000,238
643,p644,32,"(-500.0, -2598.08)","(-2000.0, 3464.1)",H4,H17,7000,356
644,p645,32,"(-3000.0, -1732.05)","(-3000.0, 0.0)",H14,H15,1999,112
645,p646,32,"(500.0, -2598.08)","(-3500.0, -2598.08)",H4,H14,4000,195
646,p647,32,"(-4000.0, -1732.05)","(-2500.0, -866.03)",H14,H5,1999,126
647,p648,32,"(1000.0, 3464.1)","(2000.0, 0.0)",H19,H3,3999,251
648,p649,32,"(-500.0, 866.03)","(0, -3464.1)",H6,H12,5000,236
649,p650,32,"(-2500.0, -2598.08)","(500.0, -2598.08)",H13,H12,3000,148
650,p651,32,"(-2500.0, 866.03)","(2500.0, -866.03)",H15,H9,6000,274
651,p652,33,"(1500.0, -866.03)","(-2500.0, 866.03)",H3,H15,5000,285
652,p653,33,"(-500.0, 4330.13)","(-2500.0, 2598.08)",H18,H16,2999,173
653,p654,33,"(2000.0, -0.0)","(3000.0, 1732.05)",H2,H8,1999,126
654,p655,33,"(1000.0, 1732.05)","(-500.0, -2598.08)",H2,H12,5000,243
655,p656,33,"(-3000.0, -1732.05)","(3000.0, -1732.05)",H14,H10,6000,277
656,p657,33,"(2500.0, 866.03)","(-2000.0, 0.0)",H9,H5,5000,303
657,p658,33,"(2000.0, 1732.05)","(-500.0, -866.03)",H19,H1,4000,246
658,p659,33,"(-2000.0, 1732.05)","(-3500.0, -866.03)",H6,H15,3000,171
659,p660,33,"(-3000.0, 1732.05)","(2500.0, -866.03)",H16,H10,7000,369
660,p661,33,"(500.0, 866.03)","(-2500.0, -866.03)",H7,H14,4000,177
661,p662,33,"(500.0, 2598.08)","(3000.0, -1732.05)",H18,H10,5000,303
662,p663,33,"(2000.0, 1732.05)","(-2500.0, -2598.08)",H8,H14,7000,306
663,p664,33,"(-2000.0, -3464.1)","(1000.0, -3464.1)",H13,H12,3000,136
664,p665,33,"(2500.0, -866.03)","(-2500.0, -866.03)",H9,H15,5000,318
665,p666,33,"(-2500.0, 866.03)","(-1000.0, 1732.05)",H6,H7,1999,121
666,p667,33,"(500.0, 2598.08)","(-500.0, -4330.13)",H19,H12,8000,417
667,p668,33,"(-1500.0, 2598.08)","(-2000.0, -1732.05)",H17,H14,5000,291
668,p669,33,"(4000.0, 0.0)","(1500.0, -2598.08)",H9,H11,4000,221
669,p670,33,"(-2000.0, -3464.1)","(-4000.0, 0.0)",H13,H15,3999,266
670,p671,33,"(-1000.0, 1732.05)","(0, -3464.1)",H17,H12,5999,285
671,p672,33,"(1000.0, 1732.05)","(-2000.0, -3464.1)",H2,H13,5999,343
672,p673,34,"(1000.0, -1732.05)","(0, 1732.05)",H4,H7,3999,158
673,p674,34,"(2500.0, 2598.08)","(1000.0, -3464.1)",H19,H12,7000,428
674,p675,34,"(2500.0, -866.03)","(1000.0, 0.0)",H10,H2,2000,120
675,p676,34,"(1000.0, -1732.05)","(500.0, 866.03)",H3,H2,3000,170
676,p677,34,"(4000.0, 1732.05)","(1000.0, -1732.05)",H8,H4,4999,265
677,p678,34,"(500.0, -866.03)","(1000.0, 3464.1)",H3,H18,5000,250
678,p679,34,"(-2000.0, 3464.1)","(-3500.0, 866.03)",H17,H16,2999,163
679,p680,34,"(-4000.0, 0.0)","(3500.0, 2598.08)",H15,H8,9000,558
680,p681,34,"(-1000.0, 1732.05)","(-1000.0, 0.0)",H17,H1,1999,149
681,p682,34,"(-3000.0, -1732.05)","(-500.0, 866.03)",H14,H1,4000,207
682,p683,34,"(3000.0, -1732.05)","(0, -3464.1)",H10,H12,3999,233
683,p684,34,"(1000.0, -1732.05)","(-1000.0, 1732.05)",H3,H17,3999,255
684,p685,34,"(2000.0, -3464.1)","(2500.0, 866.03)",H11,H9,5000,250
685,p686,34,"(-2000.0, 0.0)","(1500.0, 866.03)",H15,H2,4000,226
686,p687,34,"(-1000.0, -1732.05)","(500.0, 2598.08)",H13,H19,5000,223
687,p688,34,"(500.0, 866.03)","(-1000.0, -1732.05)",H7,H5,3000,149
688,p689,34,"(-2500.0, 866.03)","(-4000.0, 0.0)",H15,H15,2000,124
689,p690,34,"(-500.0, 2598.08)","(-3000.0, 0.0)",H18,H15,4000,157
690,p691,34,"(2500.0, -2598.08)","(4000.0, 0.0)",H10,H9,3000,148
691,p692,34,"(-1000.0, 3464.1)","(-2500.0, -2598.08)",H17,H14,7000,349
692,p693,34,"(2500.0, -866.03)","(2500.0, 2598.08)",H3,H19,4000,255
693,p694,34,"(2000.0, 1732.05)","(-500.0, 866.03)",H19,H6,2999,196
694,p695,34,"(-500.0, -866.03)","(-2500.0, 866.03)",H4,H15,3000,155
695,p696,35,"(-2500.0, -866.03)","(2500.0, -2598.08)",H5,H11,5999,290
696,p697,35,"(2000.0, -0.0)","(-1500.0, 866.03)",H2,H6,4000,205
697,p698,35,"(500.0, -4330.13)","(500.0, 2598.08)",H12,H18,8000,457
698,p699,35,"(3500.0, 866.03)","(0, 1732.05)",H9,H7,3999,248
699,p700,35,"(0, 0)","(1000.0, 1732.05)",H1,H2,1999,114
700,p701,35,"(-1000.0, 0.0)","(3500.0, 866.03)",H1,H9,5000,299
701,p702,35,"(-3500.0, 866.03)","(-2000.0, 1732.05)",H16,H16,1999,131
702,p703,35,"(1000.0, -1732.05)","(1000.0, 0.0)",H3,H1,1999,100
703,p704,35,"(1000.0, 0.0)","(1000.0, -3464.1)",H1,H12,3999,210
704,p705,35,"(-3500.0, 866.03)","(3500.0, 866.03)",H16,H9,7000,379
705,p706,35,"(2500.0, 2598.08)","(-2000.0, -3464.1)",H8,H13,8000,366
706,p707,35,"(-1000.0, 3464.1)","(3500.0, -2598.08)",H17,H10,8000,357
707,p708,35,"(-3500.0, 866.03)","(1000.0, 3464.1)",H16,H18,5999,280
708,p709,35,"(-500.0, 866.03)","(-2000.0, 1732.05)",H6,H6,1999,118
709,p710,35,"(2000.0, -0.0)","(-2500.0, 866.03)",H2,H16,5000,275
710,p711,35,"(-3500.0, 866.03)","(0, 1732.05)",H16,H7,3999,230
711,p712,35,"(-3500.0, 866.03)","(-2000.0, -1732.05)",H16,H14,3000,170
712,p713,35,"(-2000.0, -3464.1)","(-2500.0, -866.03)",H13,H14,2999,147
713,p714,35,"(-4000.0, 0.0)","(-1000.0, 0.0)",H15,H5,3000,138
714,p715,35,"(-500.0, 866.03)","(-2000.0, 1732.05)",H7,H17,1999,139
715,p716,35,"(-2000.0, 0.0)","(-1000.0, 1732.05)",H6,H6,1999,113
716,p717,36,"(1000.0, 3464.1)","(1000.0, 1732.05)",H19,H19,1999,118
717,p718,36,"(-1000.0, 0.0)","(-2000.0, -1732.05)",H1,H5,1999,134
718,p719,36,"(1000.0, 0.0)","(3500.0, -2598.08)",H3,H10,4000,208
719,p720,36,"(-2000.0, 0.0)","(500.0, 2598.08)",H15,H18,4000,218
720,p721,36,"(2500.0, -2598.08)","(0, 0)",H11,H1,4000,237
721,p722,36,"(2000.0, 1732.05)","(0, -1732.05)",H19,H4,3999,206
722,p723,36,"(-1000.0, -1732.05)","(1500.0, 866.03)",H13,H2,4000,192
723,p724,36,"(2500.0, 866.03)","(2000.0, 3464.1)",H2,H19,2999,187
724,p725,36,"(3500.0, 866.03)","(1000.0, 0.0)",H9,H1,3000,158
725,p726,36,"(-1000.0, -1732.05)","(2000.0, 1732.05)",H13,H8,4999,258
726,p727,36,"(1500.0, 2598.08)","(1000.0, 0.0)",H19,H2,3000,176
727,p728,36,"(-2500.0, 866.03)","(-500.0, -4330.13)",H15,H12,6000,263
728,p729,36,"(-2500.0, 2598.08)","(500.0, -866.03)",H16,H3,5000,222
729,p730,36,"(-3500.0, -866.03)","(-2500.0, 866.03)",H15,H15,2000,136
730,p731,36,"(-1000.0, 1732.05)","(500.0, -866.03)",H7,H3,3000,167
731,p732,36,"(2000.0, -1732.05)","(2000.0, 1732.05)",H10,H8,3999,230
732,p733,36,"(-2000.0, 1732.05)","(-1500.0, -2598.08)",H17,H13,5000,291
733,p734,36,"(500.0, 866.03)","(-1000.0, -3464.1)",H1,H13,5000,246
734,p735,36,"(-2500.0, 866.03)","(-1000.0, 3464.1)",H15,H18,2999,202
735,p736,36,"(0, 0)","(1000.0, 1732.05)",H1,H7,1999,114
736,p737,37,"(0, 1732.05)","(-3500.0, -2598.08)",H7,H14,6000,296
737,p738,37,"(1500.0, 2598.08)","(-3500.0, -866.03)",H19,H15,7000,297
738,p739,37,"(-1000.0, -3464.1)","(-500.0, 2598.08)",H13,H17,7000,297
739,p740,37,"(2000.0, -1732.05)","(0, -3464.1)",H3,H12,2999,177
740,p741,37,"(-500.0, 2598.08)","(1000.0, 1732.05)",H17,H2,2000,136
741,p742,37,"(1500.0, 2598.08)","(-3500.0, -866.03)",H19,H14,7000,390
742,p743,37,"(-1500.0, 866.03)","(1000.0, -1732.05)",H6,H4,4000,205
743,p744,37,"(1000.0, -3464.1)","(-3500.0, 866.03)",H11,H16,7000,373
744,p745,37,"(-1000.0, 1732.05)","(2500.0, 866.03)",H7,H9,3999,219
745,p746,37,"(500.0, 4330.13)","(-2500.0, 866.03)",H18,H6,4999,253
746,p747,37,"(-500.0, 866.03)","(1000.0, -3464.1)",H7,H12,5000,274
747,p748,37,"(-1000.0, 1732.05)","(1000.0, 1732.05)",H17,H19,2000,126
748,p749,37,"(-3000.0, 1732.05)","(1000.0, 1732.05)",H16,H7,4000,188
749,p750,37,"(2500.0, 2598.08)","(1000.0, 1732.05)",H19,H7,2000,139
750,p751,37,"(1000.0, -1732.05)","(-3000.0, 1732.05)",H11,H16,5999,271
751,p752,37,"(2000.0, -0.0)","(-500.0, -4330.13)",H2,H12,5000,301
752,p753,37,"(3500.0, -866.03)","(-2500.0, 2598.08)",H10,H17,8000,484
753,p754,37,"(-2500.0, -866.03)","(-500.0, -866.03)",H14,H5,2000,103
754,p755,37,"(500.0, 866.03)","(-1000.0, 1732.05)",H1,H6,1999,127
755,p756,37,"(-500.0, 4330.13)","(500.0, -866.03)",H18,H1,6000,282
756,p757,37,"(-500.0, 866.03)","(-2500.0, -2598.08)",H1,H13,4000,179
757,p758,37,"(1500.0, 2598.08)","(500.0, -2598.08)",H19,H12,6000,232
758,p759,37,"(1000.0, -1732.05)","(2500.0, 2598.08)",H11,H19,5000,214
759,p760,37,"(1000.0, 1732.05)","(-4000.0, -1732.05)",H2,H14,6999,336
760,p761,38,"(-500.0, -866.03)","(1000.0, 0.0)",H4,H3,2000,101
761,p762,38,"(-1000.0, 1732.05)","(2000.0, 0.0)",H6,H3,3999,184
762,p763,38,"(2000.0, 0.0)","(2000.0, -3464.1)",H3,H11,3999,165
763,p764,38,"(2500.0, 2598.08)","(1000.0, 1732.05)",H19,H19,2000,147
764,p765,38,"(-2000.0, -3464.1)","(-2000.0, 1732.05)",H13,H16,5999,344
765,p766,38,"(1000.0, 1732.05)","(-1000.0, 3464.1)",H2,H17,2999,139
766,p767,38,"(2500.0, -866.03)","(0, 0)",H10,H1,3000,137
767,p768,38,"(0, -1732.05)","(-2000.0, -1732.05)",H4,H14,2000,140
768,p769,38,"(-3500.0, 2598.08)","(-2000.0, -3464.1)",H16,H13,7000,269
769,p770,38,"(4000.0, 0.0)","(-2000.0, -1732.05)",H9,H14,6999,445
770,p771,38,"(-1000.0, -3464.1)","(-3000.0, 1732.05)",H13,H16,5999,312
771,p772,38,"(500.0, 2598.08)","(-1000.0, -1732.05)",H7,H13,5000,257
772,p773,38,"(-2000.0, 1732.05)","(-2500.0, -866.03)",H17,H5,3000,148
773,p774,38,"(-500.0, -2598.08)","(-3500.0, 2598.08)",H4,H16,6000,333
774,p775,38,"(4000.0, 1732.05)","(-500.0, -2598.08)",H8,H12,7000,311
775,p776,38,"(-3000.0, 0.0)","(0, 1732.05)",H15,H7,3999,235
776,p777,38,"(1000.0, 1732.05)","(-2500.0, -2598.08)",H19,H13,6000,305
777,p778,39,"(-2500.0, -866.03)","(2500.0, -866.03)",H14,H9,5000,252
778,p779,39,"(2000.0, 1732.05)","(0, -3464.1)",H2,H12,5999,312
779,p780,39,"(2000.0, 1732.05)","(2000.0, -1732.05)",H19,H3,3999,190
780,p781,39,"(2500.0, 2598.08)","(2500.0, -2598.08)",H8,H10,6000,323
781,p782,39,"(-2000.0, 0.0)","(-1000.0, -3464.1)",H15,H12,3999,235
782,p783,39,"(-2000.0, 1732.05)","(2500.0, 2598.08)",H6,H19,5000,249
783,p784,39,"(2500.0, 866.03)","(2500.0, -2598.08)",H8,H10,4000,276
784,p785,39,"(-3500.0, 866.03)","(2000.0, -1732.05)",H16,H11,7000,383
785,p786,39,"(-2000.0, -3464.1)","(-4000.0, -1732.05)",H13,H14,2999,190
786,p787,39,"(4000.0, 0.0)","(-1000.0, 1732.05)",H9,H6,5999,298
787,p788,39,"(-2500.0, -2598.08)","(-3500.0, -866.03)",H13,H14,1999,133
788,p789,39,"(1500.0, 2598.08)","(-500.0, 4330.13)",H19,H18,2999,138
789,p790,39,"(2500.0, 866.03)","(500.0, 866.03)",H9,H1,2000,142
790,p791,39,"(1500.0, 866.03)","(-3000.0, 0.0)",H2,H15,5000,249
791,p792,39,"(-2500.0, -866.03)","(1500.0, 2598.08)",H14,H19,6000,295
792,p793,39,"(1000.0, -3464.1)","(0, 0)",H12,H1,3999,239
793,p794,39,"(0, -3464.1)","(-500.0, 866.03)",H12,H6,5000,273
794,p795,39,"(500.0, 2598.08)","(500.0, -866.03)",H18,H1,4000,210
795,p796,39,"(-500.0, -866.03)","(2500.0, -2598.08)",H4,H10,3999,164
796,p797,40,"(1000.0, 3464.1)","(-1000.0, 1732.05)",H18,H6,2999,165
797,p798,40,"(-3500.0, -2598.08)","(-4000.0, 1732.05)",H14,H16,5000,220
798,p799,40,"(-1000.0, -0.0)","(3500.0, 866.03)",H6,H9,5000,262
799,p800,40,"(2000.0, 1732.05)","(-4000.0, 0.0)",H8,H15,6999,405
800,p801,40,"(-500.0, 2598.08)","(1000.0, -1732.05)",H18,H4,5000,322
801,p802,40,"(-3000.0, 0.0)","(-1000.0, -3464.1)",H15,H12,3999,248
802,p803,40,"(-500.0, -4330.13)","(-4000.0, 1732.05)",H12,H16,7000,355
803,p804,40,"(-500.0, -2598.08)","(-2500.0, -866.03)",H12,H15,2999,141
804,p805,40,"(-1000.0, 1732.05)","(-500.0, -4330.13)",H6,H12,7000,317
805,p806,40,"(-2000.0, 1732.05)","(3500.0, 866.03)",H16,H9,5999,328
806,p807,40,"(500.0, 2598.08)","(-500.0, 866.03)",H19,H7,1999,148
807,p808,40,"(1500.0, 2598.08)","(500.0, -866.03)",H19,H3,4000,232
808,p809,40,"(2000.0, 1732.05)","(-3500.0, 2598.08)",H19,H16,6000,346
809,p810,40,"(2000.0, 3464.1)","(-1000.0, 0.0)",H19,H5,4999,334
810,p811,40,"(0, 0)","(500.0, -4330.13)",H1,H12,5000,271
811,p812,40,"(2500.0, -2598.08)","(-500.0, 4330.13)",H10,H18,8000,405
812,p813,40,"(500.0, -866.03)","(-2000.0, -3464.1)",H1,H13,3999,198
813,p814,40,"(2000.0, 0.0)","(-3500.0, -866.03)",H3,H15,6000,350
814,p815,40,"(-500.0, 866.03)","(-500.0, -866.03)",H1,H4,2000,123
815,p816,40,"(500.0, 2598.08)","(1500.0, -2598.08)",H19,H11,6000,382
816,p817,40,"(-2500.0, -866.03)","(2000.0, -1732.05)",H5,H10,4999,265
817,p818,40,"(4000.0, 0.0)","(-3500.0, 866.03)",H9,H16,8000,386
818,p819,40,"(-2000.0, -1732.05)","(-1500.0, 866.03)",H5,H6,3000,168
819,p820,40,"(-2500.0, -866.03)","(-2000.0, 1732.05)",H14,H6,3000,161
820,p821,41,"(0, -1732.05)","(-2000.0, 1732.05)",H4,H6,3999,223
821,p822,41,"(2000.0, 0.0)","(500.0, 4330.13)",H9,H18,5000,197
822,p823,41,"(0, 1732.05)","(2500.0, -2598.08)",H7,H10,5000,284
823,p824,41,"(-1000.0, 3464.1)","(-2500.0, 866.03)",H17,H6,2999,217
824,p825,41,"(4000.0, 0.0)","(2500.0, -866.03)",H9,H10,2000,116
825,p826,41,"(-1000.0, -3464.1)","(2000.0, -3464.1)",H13,H11,3000,178
826,p827,41,"(-4000.0, -1732.05)","(-2000.0, -1732.05)",H14,H14,2000,118
827,p828,41,"(4000.0, 0.0)","(4000.0, 1732.05)",H9,H8,1999,143
828,p829,41,"(1000.0, -1732.05)","(500.0, 4330.13)",H4,H18,7000,360
829,p830,41,"(1500.0, 866.03)","(-2000.0, -1732.05)",H2,H14,5000,233
830,p831,41,"(-2500.0, -866.03)","(-500.0, -866.03)",H5,H1,2000,130
831,p832,41,"(-500.0, -866.03)","(500.0, 866.03)",H4,H2,2000,134
832,p833,41,"(3500.0, -2598.08)","(-3500.0, 866.03)",H10,H15,9000,403
833,p834,41,"(0, 3464.1)","(-1500.0, -2598.08)",H18,H13,7000,331
834,p835,41,"(-500.0, -866.03)","(1500.0, 866.03)",H5,H2,3000,169
835,p836,41,"(-2000.0, 1732.05)","(2500.0, 2598.08)",H6,H19,5000,260
836,p837,41,"(2500.0, 2598.08)","(-1000.0, 0.0)",H8,H1,5000,323
837,p838,41,"(-2000.0, 3464.1)","(-1000.0, 1732.05)",H17,H7,1999,126
838,p839,41,"(500.0, -4330.13)","(-3000.0, 0.0)",H12,H15,6000,354
839,p840,41,"(-3000.0, 0.0)","(1500.0, -866.03)",H15,H3,5000,224
840,p841,41,"(500.0, 2598.08)","(3000.0, -1732.05)",H19,H10,5000,239
841,p842,42,"(2500.0, 866.03)","(-3000.0, 0.0)",H9,H15,6000,243
842,p843,42,"(2500.0, 866.03)","(0, -1732.05)",H2,H4,4000,198
843,p844,42,"(1000.0, -3464.1)","(3000.0, 0.0)",H11,H9,3999,181
844,p845,42,"(0, -1732.05)","(500.0, 2598.08)",H4,H18,5000,273
845,p846,42,"(-3000.0, 1732.05)","(4000.0, 0.0)",H16,H9,7999,464
846,p847,42,"(500.0, 2598.08)","(-500.0, 866.03)",H18,H6,1999,133
847,p848,42,"(-2000.0, 0.0)","(2000.0, 1732.05)",H15,H19,4999,234
848,p849,42,"(-1000.0, 0.0)","(-3000.0, 0.0)",H1,H15,2000,147
849,p850,42,"(2000.0, 3464.1)","(-3500.0, 866.03)",H19,H15,6999,369
850,p851,42,"(-3500.0, -866.03)","(-2000.0, -1732.05)",H14,H14,1999,140
851,p852,42,"(-500.0, 4330.13)","(3500.0, 866.03)",H18,H9,5999,301
852,p853,42,"(-2500.0, -866.03)","(500.0, 2598.08)",H15,H7,5000,270
853,p854,42,"(2500.0, -866.03)","(1000.0, -3464.1)",H3,H12,2999,168
854,p855,42,"(-2000.0, -3464.1)","(1000.0, 1732.05)",H13,H2,5999,301
855,p856,42,"(1000.0, -1732.05)","(-2000.0, 1732.05)",H3,H17,4999,270
856,p857,42,"(-3500.0, 2598.08)","(2500.0, 866.03)",H16,H2,6999,454
857,p858,42,"(-1000.0, 3464.1)","(-4000.0, -1732.05)",H18,H14,5999,276
858,p859,42,"(0, 1732.05)","(2500.0, -866.03)",H7,H9,4000,203
859,p860,42,"(3500.0, -2598.08)","(500.0, -2598.08)",H10,H11,3000,157
860,p861,42,"(2000.0, -3464.1)","(1500.0, 866.03)",H11,H2,5000,333
861,p862,42,"(-500.0, 2598.08)","(-1000.0, -1732.05)",H17,H13,5000,231
862,p863,42,"(-2000.0, 1732.05)","(2000.0, -0.0)",H16,H2,4999,279
863,p864,42,"(-2000.0, -1732.05)","(3000.0, 1732.05)",H5,H8,6999,357
864,p865,43,"(-1000.0, -3464.1)","(500.0, 2598.08)",H13,H19,7000,383
865,p866,43,"(-500.0, -2598.08)","(2000.0, -1732.05)",H4,H3,3000,142
866,p867,43,"(-1500.0, -2598.08)","(1500.0, 866.03)",H13,H2,5000,247
867,p868,43,"(-2500.0, -866.03)","(-500.0, 2598.08)",H15,H7,4000,232
868,p869,43,"(3500.0, -2598.08)","(-4000.0, 0.0)",H10,H15,9000,513
869,p870,43,"(-2000.0, 1732.05)","(0, 3464.1)",H17,H18,2999,181
870,p871,43,"(4000.0, -1732.05)","(500.0, 2598.08)",H10,H19,6000,241
871,p872,43,"(-3500.0, -2598.08)","(1000.0, 0.0)",H14,H3,6000,385
872,p873,43,"(-4000.0, 1732.05)","(2500.0, -866.03)",H16,H10,8000,321
873,p874,43,"(1000.0, -1732.05)","(2500.0, -866.03)",H4,H9,1999,123
874,p875,43,"(-2000.0, -3464.1)","(-4000.0, 0.0)",H13,H15,3999,280
875,p876,43,"(2000.0, -1732.05)","(-500.0, -866.03)",H3,H1,2999,180
876,p877,43,"(-1000.0, -1732.05)","(2000.0, -3464.1)",H5,H11,3999,197
877,p878,43,"(500.0, 866.03)","(2500.0, 2598.08)",H2,H8,2999,198
878,p879,43,"(-2000.0, -1732.05)","(-3000.0, 1732.05)",H5,H16,3999,194
879,p880,43,"(2000.0, 3464.1)","(0, 1732.05)",H19,H7,2999,147
880,p881,43,"(2500.0, -866.03)","(2500.0, 866.03)",H9,H9,2000,106
881,p882,43,"(2000.0, 0.0)","(500.0, -866.03)",H3,H3,2000,149
882,p883,43,"(3500.0, 866.03)","(0, 3464.1)",H8,H18,4999,259
883,p884,43,"(-1000.0, -3464.1)","(-2000.0, -1732.05)",H13,H5,1999,127
884,p885,43,"(1500.0, 866.03)","(-1500.0, -2598.08)",H2,H13,5000,310
885,p886,43,"(500.0, -866.03)","(-1000.0, 3464.1)",H4,H18,5000,337
886,p887,43,"(1000.0, 0.0)","(-3000.0, 0.0)",H1,H15,4000,226
887,p888,44,"(1500.0, -866.03)","(3000.0, 1732.05)",H3,H8,3000,139
888,p889,44,"(-1000.0, -0.0)","(2000.0, -1732.05)",H6,H10,3999,204
889,p890,44,"(1000.0, 0.0)","(-1000.0, -3464.1)",H2,H13,3999,211
890,p891,44,"(500.0, -2598.08)","(-500.0, 2598.08)",H4,H17,6000,346
891,p892,44,"(-1000.0, -1732.05)","(500.0, -866.03)",H5,H1,1999,125
892,p893,44,"(-2500.0, -866.03)","(2500.0, 866.03)",H15,H8,6000,364
893,p894,44,"(3000.0, 0.0)","(-1000.0, 3464.1)",H9,H17,5999,317
894,p895,44,"(4000.0, 0.0)","(-500.0, -866.03)",H9,H5,5000,314
895,p896,44,"(-500.0, 2598.08)","(-2000.0, 0.0)",H17,H15,3000,197
896,p897,44,"(2000.0, 0.0)","(-2000.0, 0.0)",H9,H6,4000,231
897,p898,44,"(-2000.0, 3464.1)","(4000.0, 1732.05)",H17,H8,6999,351
898,p899,44,"(-1000.0, -3464.1)","(-500.0, 866.03)",H13,H6,5000,302
899,p900,44,"(3500.0, 2598.08)","(-500.0, -2598.08)",H8,H12,7000,410
900,p901,44,"(-1000.0, -1732.05)","(-1000.0, 1732.05)",H4,H7,3999,253
901,p902,44,"(-2000.0, 1732.05)","(-500.0, 2598.08)",H17,H18,2000,131
902,p903,44,"(-1000.0, -1732.05)","(500.0, -2598.08)",H5,H11,2000,134
903,p904,44,"(3500.0, 866.03)","(1000.0, 0.0)",H9,H1,3000,222
904,p905,44,"(3500.0, 2598.08)","(-1500.0, 2598.08)",H8,H17,5000,254
905,p906,44,"(1500.0, -2598.08)","(1500.0, 866.03)",H11,H2,4000,217
906,p907,45,"(-500.0, -2598.08)","(-2500.0, 2598.08)",H4,H16,6000,282
907,p908,45,"(500.0, -866.03)","(-3500.0, -866.03)",H1,H15,4000,191
908,p909,45,"(2000.0, 0.0)","(3000.0, 1732.05)",H3,H8,1999,142
909,p910,45,"(2500.0, 2598.08)","(-1000.0, -1732.05)",H19,H4,6000,394
910,p911,45,"(3000.0, 1732.05)","(-1000.0, -3464.1)",H8,H13,6999,347
911,p912,45,"(-2000.0, 1732.05)","(1000.0, 1732.05)",H16,H19,3000,165
912,p913,45,"(-4000.0, -1732.05)","(3500.0, -2598.08)",H14,H10,8000,381
913,p914,45,"(-2000.0, -1732.05)","(-1500.0, 866.03)",H13,H6,3000,210
914,p915,45,"(500.0, -866.03)","(500.0, 866.03)",H3,H7,2000,118
915,p916,45,"(2500.0, 866.03)","(0, 3464.1)",H8,H18,3999,201
916,p917,45,"(-1000.0, 0.0)","(-1000.0, 3464.1)",H1,H17,3999,247
917,p918,45,"(500.0, 866.03)","(-500.0, -2598.08)",H1,H4,4000,213
918,p919,45,"(2000.0, 1732.05)","(500.0, -866.03)",H2,H3,3000,166
919,p920,45,"(-2000.0, -1732.05)","(2000.0, 0.0)",H5,H9,4999,288
920,p921,45,"(500.0, -866.03)","(-2500.0, 866.03)",H3,H6,4000,261
921,p922,46,"(500.0, 2598.08)","(500.0, 4330.13)",H7,H18,1999,145
922,p923,46,"(1000.0, 3464.1)","(-4000.0, 0.0)",H18,H15,6999,373
923,p924,46,"(-500.0, 2598.08)","(2000.0, 1732.05)",H18,H19,3000,208
924,p925,46,"(-4000.0, 0.0)","(2000.0, -3464.1)",H15,H11,7999,458
925,p926,46,"(-2500.0, 866.03)","(1000.0, -1732.05)",H6,H11,5000,229
926,p927,46,"(2000.0, 0.0)","(-1000.0, 0.0)",H3,H5,3000,195
927,p928,46,"(1000.0, -1732.05)","(2500.0, 2598.08)",H3,H19,5000,334
928,p929,46,"(-500.0, -866.03)","(-2500.0, 866.03)",H4,H15,3000,193
929,p930,46,"(1000.0, -1732.05)","(500.0, 866.03)",H3,H2,3000,202
930,p931,46,"(-2500.0, 866.03)","(2000.0, 0.0)",H15,H9,5000,250
931,p932,46,"(-4000.0, -1732.05)","(3500.0, 2598.08)",H14,H8,10000,520
932,p933,46,"(-3500.0, -866.03)","(-2500.0, 2598.08)",H15,H17,4000,168
933,p934,46,"(4000.0, 1732.05)","(-3500.0, -866.03)",H8,H14,9000,527
934,p935,46,"(3000.0, 0.0)","(-4000.0, 0.0)",H9,H15,7000,332
935,p936,46,"(500.0, -866.03)","(-2500.0, 866.03)",H4,H6,4000,192
936,p937,46,"(2000.0, 0.0)","(-2000.0, 1732.05)",H9,H17,4999,334
937,p938,46,"(3500.0, -866.03)","(2000.0, -0.0)",H9,H2,2000,141
938,p939,47,"(2500.0, 866.03)","(-1000.0, 1732.05)",H8,H7,3999,248
939,p940,47,"(2500.0, 866.03)","(-4000.0, 0.0)",H8,H15,7000,290
